taxa_id,name,reads,genes
superkingdom,Rhodovulum sulfidophilum,9,1
superkingdom,Roseicitreum antarcticum,2,1
superkingdom,Rhodobacter sphaeroides,16,1
superkingdom,Roseobacter denitrificans,6,1
superkingdom,Roseibium sp. TrichSKD4,377,1
superkingdom,Rhodobacter sp. 24-YEA-8,1,1
superkingdom,Rhodovulum sp. PH10,1,1
superkingdom,Roseivivax isoporae,1,1
superkingdom,Roseobacter litoralis,1,1
superkingdom,Rhodobacter capsulatus,6,1
superkingdom,Roseivivax,11,1
superkingdom,Rhodobacter sp. CCB-MM2,1,1
superkingdom,Roseobacter sp. MED193,2,1
superkingdom,Roseobacter sp. AzwK-3b,469,1
superkingdom,Roseivivax roseus,1,1
superkingdom,Roseovarius lutimaris,1,1
superkingdom,Roseovarius sp. TM1035,7,1
superkingdom,Roseobacter sp. CCS2,3,1
superkingdom,Roseovarius nanhaiticus,2,1
superkingdom,Roseobacter sp. GAI101,4,1
superkingdom,Roseobacter sp. SK209-2-6,3,1
superkingdom,Roseovarius azorensis,1,1
superkingdom,Roseovarius indicus,4,1
superkingdom,Roseovarius,23,1
superkingdom,Roseovarius nubinhibens,4,1
superkingdom,Roseobacter,1,1
superkingdom,Roseovarius sp. 217,2,1
superkingdom,Rubellimicrobium mesophilum,1,1
superkingdom,Ruegeria atlantica,9,1
superkingdom,Rubellimicrobium thermophilum,1,1
superkingdom,Rubrimonas cliftonensis,11,1
superkingdom,Ruegeria denitrificans,1,1
superkingdom,Roseovarius tolerans,4,1
superkingdom,Ruegeria,9,1
superkingdom,Ruegeria marisrubri,4,1
superkingdom,Ruegeria lacuscaerulensis,14,1
superkingdom,Ruegeria sp. 6PALISEP08,6,1
superkingdom,Ruegeria sp. TM1040,2,1
superkingdom,Ruegeria pomeroyi,7,1
superkingdom,Ruegeria marina,3,1
superkingdom,Ruegeria conchae,1,1
superkingdom,Sediminimonas qiaohouensis,1,1
superkingdom,Sagittula stellata,3,1
superkingdom,Salipiger mucosus,5,1
superkingdom,Shimia aestuarii,2,1
superkingdom,Sulfitobacter delicatus,3,1
superkingdom,Salipiger bermudensis,4,1
superkingdom,Ruegeria sp. R11,1,1
superkingdom,Sedimentitalea nanhaiensis,6,1
superkingdom,Salinihabitans flavidus,2,1
superkingdom,Shimia marina,1,1
superkingdom,Stappia sp. ES.058,1,1
superkingdom,Sulfitobacter dubius,2,1
superkingdom,Sulfitobacter geojensis,5,1
superkingdom,Stappia stellulata,1,1
superkingdom,Sulfitobacter marinus,2,1
superkingdom,Sulfitobacter donghicola,1,1
superkingdom,Sulfitobacter indolifex,11,1
superkingdom,Thalassobium sp. R2A62,5,1
superkingdom,Sulfitobacter guttiformis,2,1
superkingdom,Sulfitobacter,8,1
superkingdom,Stappia,1,1
superkingdom,Sulfitobacter sp. NAS-14.1,1,1
superkingdom,Sulfitobacter noctilucae,1,1
superkingdom,Sulfitobacter litoralis,1,1
superkingdom,Tateyamaria sp. ANG-S1,2,1
superkingdom,Sulfitobacter mediterraneus,25,1
superkingdom,Thalassobius mediterraneus,3,1
superkingdom,Thalassobius gelatinovorus,1,1
superkingdom,Thalassococcus halodurans,1,1
superkingdom,Thalassobius,1,1
superkingdom,Tropicibacter naphthalenivorans,1,1
superkingdom,Tropicimonas isoalkanivorans,1,1
superkingdom,Yangia pacifica,1,1
superkingdom,Wenxinia marina,7,1
superkingdom,Tranquillimonas alkanivorans,1,1
superkingdom,Thioclava indica,2,1
superkingdom,Thioclava sp. SK-1,2,1
superkingdom,Yangia sp. CCB-MM3,1,1
superkingdom,Rhodospirillales,9,1
superkingdom,Thioclava dalianensis,1,1
superkingdom,Yoonia litorea,1,1
superkingdom,Yoonia vestfoldensis,4,1
superkingdom,Rhodospirillales bacterium URHD0017,2,1
superkingdom,Rhodospirillales bacterium RIFCSPLOWO2_12_FULL_67_15,2,1
superkingdom,Rhodospirillales bacterium URHD0088,14,1
superkingdom,Acetobacteraceae bacterium AT-5844,30,1
superkingdom,Reyranella massiliensis,3,1
superkingdom,Acetobacter aceti,11,1
superkingdom,Acetobacter cerevisiae,4,1
superkingdom,Elioraea tepidiphila,3,1
superkingdom,Enhydrobacter aerosaccus,2,1
superkingdom,Acetobacter ghanensis,26,1
superkingdom,Acetobacter papayae,31,1
superkingdom,Acetobacter nitrogenifigens,2,1
superkingdom,Acetobacter okinawensis,22,1
superkingdom,Acetobacter orientalis,254,1
superkingdom,Acetobacter malorum,1221,1
superkingdom,Acetobacter indonesiensis,8,1
superkingdom,Acidisphaera rubrifaciens,3,1
superkingdom,Acidiphilium sp. PM,1,1
superkingdom,Acetobacter persici,2,1
superkingdom,Acetobacter cibinongensis,28,1
superkingdom,Acetobacter tropicalis,4,1
superkingdom,Acetobacter syzygii,12,1
superkingdom,Acetobacter,105,1
superkingdom,Acetobacter pasteurianus,49,1
superkingdom,Acetobacteraceae,54,1
superkingdom,Acidiphilium cryptum,3,1
superkingdom,Acidomonas methanolica,1,1
superkingdom,Asaia prunellae,1,1
superkingdom,Asaia bogorensis,1,1
superkingdom,Belnapia moabensis,1,1
superkingdom,Asaia sp. SF2.1,15,1
superkingdom,Belnapia,2,1
superkingdom,Gluconacetobacter diazotrophicus,12,1
superkingdom,Acidocella aminolytica,1,1
superkingdom,Gluconacetobacter sp. SXCC-1,17,1
superkingdom,Gluconobacter japonicus,23,1
superkingdom,Acidiphilium,8,1
superkingdom,Commensalibacter sp. MX01,1,1
superkingdom,Gluconobacter cerinus,3,1
superkingdom,Gluconobacter frateurii,15,1
superkingdom,Gluconobacter albidus,2,1
superkingdom,Komagataeibacter hansenii,9,1
superkingdom,Roseomonas sp. B5,3,1
superkingdom,Kozakia baliensis,4,1
superkingdom,Gluconobacter thailandicus,18,1
superkingdom,Granulibacter bethesdensis,34,1
superkingdom,Komagataeibacter xylinus,2,1
superkingdom,Komagataeibacter medellinensis,9,1
superkingdom,Gluconobacter oxydans,29,1
superkingdom,Komagataeibacter,2,1
superkingdom,Roseomonas cervicalis,7,1
superkingdom,Gluconobacter morbifer,5,1
superkingdom,Komagataeibacter europaeus,24,1
superkingdom,Gluconobacter roseus,1,1
superkingdom,Komagataeibacter oboediens,9,1
superkingdom,Gluconobacter,191,1
superkingdom,Rubritepida flocculans,1,1
superkingdom,Rhodospirillaceae bacterium BRH_c57,1,1
superkingdom,Roseomonas aerilata,3,1
superkingdom,Rhodospirillaceae bacterium CCH5-H10,3,1
superkingdom,Geminicoccus roseus,33,1
superkingdom,Azospirillum lipoferum,32,1
superkingdom,Azospirillum halopraeferens,1,1
superkingdom,Caenispirillum salinarum,2,1
superkingdom,Roseomonas stagni,1,1
superkingdom,Azospirillum,17,1
superkingdom,Saccharibacter sp. AM169,1,1
superkingdom,Fodinicurvata,2,1
superkingdom,Azospirillum brasilense,120,1
superkingdom,Magnetospira sp. QH-2,2,1
superkingdom,Rhodospirillaceae,4,1
superkingdom,Azospirillum sp. B506,1,1
superkingdom,Azospirillum sp. CAG:239,1,1
superkingdom,Azospirillum thiophilum,2,1
superkingdom,Elstera litoralis,1,1
superkingdom,Fodinicurvata fenggangensis,2,1
superkingdom,Dongia sp. URHE0060,1,1
superkingdom,Inquilinus limosus,41,1
superkingdom,Fodinicurvata sediminis,2,1
superkingdom,Candidatus Endolissoclinum faulkneri,1,1
superkingdom,Magnetospirillum magneticum,1,1
superkingdom,Magnetovibrio blakemorei,2,1
superkingdom,Magnetospirillum gryphiswaldense,4,1
superkingdom,Nisaea denitrificans,5,1
superkingdom,Magnetospirillum,2,1
superkingdom,Oceanibaculum indicum,12,1
superkingdom,Niveispirillum irakense,1,1
superkingdom,Pararhodospirillum photometricum,284,1
superkingdom,Magnetospirillum moscoviense,1,1
superkingdom,Magnetospirillum caucaseum,1,1
superkingdom,Nitrospirillum amazonense,1,1
superkingdom,Phaeospirillum fulvum,315,1
superkingdom,Novispirillum itersonii,2,1
superkingdom,Phaeospirillum,18,1
superkingdom,Rhodospirillum centenum,3,1
superkingdom,Phaeospirillum molischianum,1,1
superkingdom,Thalassospira xiamenensis,2,1
superkingdom,Thalassospira australica,2,1
superkingdom,Rhodospirillum rubrum,17,1
superkingdom,Rhodospira trueperi,3,1
superkingdom,Skermanella stibiiresistens,2,1
superkingdom,Rhodovibrio salinarum,3,1
superkingdom,Anaplasma centrale,1,1
superkingdom,Rickettsiales bacterium Ac37b,4,1
superkingdom,Thalassobaculum,9,1
superkingdom,Skermanella aerolata,4,1
superkingdom,Tistrella mobilis,8,1
superkingdom,Thalassospira profundimaris,1,1
superkingdom,Candidatus Neoehrlichia lotoris,2,1
superkingdom,Thalassospira,5,1
superkingdom,Wolbachia endosymbiont of Drosophila ananassae,2,1
superkingdom,Wolbachia endosymbiont of Culex pipiens molestus,1,1
superkingdom,Ehrlichia sp. HF,2,1
superkingdom,Neorickettsia helminthoeca,2,1
superkingdom,Candidatus Midichloria mitochondrii,3,1
superkingdom,Anaplasma phagocytophilum,6,1
superkingdom,Ehrlichia,1,1
superkingdom,Rickettsia sp. Tenjiku01,1,1
superkingdom,Rickettsia hoogstraalii,1,1
superkingdom,Ehrlichia canis,1,1
superkingdom,Altererythrobacter sp. Root672,1,1
superkingdom,Rickettsia endosymbiont of Ixodes scapularis,1,1
superkingdom,Rickettsia felis,6,1
superkingdom,Sneathiella glossodoripedis,3,1
superkingdom,Sphingomonadales,7,1
superkingdom,Wolbachia,3,1
superkingdom,Erythrobacteraceae,1,1
superkingdom,Croceicoccus marinus,3,1
superkingdom,Orientia tsutsugamushi,1,1
superkingdom,Erythrobacter nanhaisediminis,1,1
superkingdom,Erythrobacter sp. SD-21,2,1
superkingdom,Rickettsia prowazekii,45,1
superkingdom,Altererythrobacter dongtanensis,3,1
superkingdom,Erythrobacter sp. HI0063,1,1
superkingdom,Porphyrobacter sp. AAP60,1,1
superkingdom,Rickettsia,3,1
superkingdom,Erythrobacter marinus,2,1
superkingdom,Croceicoccus sp. H4,1,1
superkingdom,Erythrobacter litoralis,1,1
superkingdom,Novosphingobium lindaniclasticum,5,1
superkingdom,Citromicrobium bathyomarinum,2,1
superkingdom,Novosphingobium nitrogenifigens,3,1
superkingdom,Novosphingobium malaysiense,1,1
superkingdom,Citromicrobium sp. JLT1363,2,1
superkingdom,Porphyrobacter sp. LM 6,1,1
superkingdom,Sphingomonas-like bacterium B12,1,1
superkingdom,Blastomonas sp. AAP53,2,1
superkingdom,Novosphingobium sp. AAP93,1,1
superkingdom,Porphyrobacter,1,1
superkingdom,Novosphingobium pentaromativorans,2,1
superkingdom,Sphingomonadaceae,62,1
superkingdom,Novosphingobium sp. AP12,2,1
superkingdom,Novosphingobium naphthalenivorans,1,1
superkingdom,Novosphingobium aromaticivorans,2,1
superkingdom,Novosphingobium sp. B-7,9,1
superkingdom,Sandarakinorhabdus limnophila,1,1
superkingdom,Novosphingobium sp. AAP83,2,1
superkingdom,Sphingobium baderi,3,1
superkingdom,Novosphingobium rosa,1,1
superkingdom,Novosphingobium sp. Rr 2-17,2,1
superkingdom,Novosphingobium sp. PP1Y,18,1
superkingdom,Novosphingobium sp. KN65.2,1,1
superkingdom,Sphingobium chinhatense,5,1
superkingdom,Sphingobium sp. SYK-6,2,1
superkingdom,Sphingobium herbicidovorans,1,1
superkingdom,Sphingobium cloacae,1,1
superkingdom,Sphingobium indicum,1,1
superkingdom,Sphingobium sp. AP49,9,1
superkingdom,Sphingobium sp. EP60837,1,1
superkingdom,Sphingobium lactosutens,4,1
superkingdom,Sphingobium japonicum,1,1
superkingdom,Sphingobium chlorophenolicum,2,1
superkingdom,Sphingobium sp. HDIP04,1,1
superkingdom,Sphingobium xenophagum,7,1
superkingdom,Sphingobium sp. AP50,1,1
superkingdom,Sphingobium sp. TKS,1,1
superkingdom,Sphingomonas endophytica,1,1
superkingdom,Sphingobium ummariense,6,1
superkingdom,Sphingomonas echinoides,11,1
superkingdom,Sphingobium yanoikuyae,69,1
superkingdom,Sphingobium sp. YL23,8,1
superkingdom,Sphingobium,158,1
superkingdom,Sphingomonas elodea,34,1
superkingdom,Sphingomonas,59,1
superkingdom,Sphingomonas hankookensis,2,1
superkingdom,Sphingomonas paucimobilis,1,1
superkingdom,Sphingomonas sp. CCH10-B3,2,1
superkingdom,Sphingomonas melonis,65,1
superkingdom,Sphingomonas panacis,1,1
superkingdom,Sphingomonas sanguinis,9,1
superkingdom,Sphingomonas hengshuiensis,2,1
superkingdom,Sphingomonas sp. ATCC 31555,12,1
superkingdom,Sphingomonas phyllosphaerae,48,1
superkingdom,Sphingomonas jaspsi,1,1
superkingdom,Sphingomonas jatrophae,1,1
superkingdom,Sphingomonas sp. 37zxx,2,1
superkingdom,Sphingomonas sanxanigenens,9,1
superkingdom,Sphingomonas sp. CCH19-C6,2,1
superkingdom,Sphingomonas sp. Ag1,1,1
superkingdom,Sphingomonas parapaucimobilis,14,1
superkingdom,Sphingomonas sp. MM-1,4,1
superkingdom,Sphingomonas sp. Mn802worker,15,1
superkingdom,Sphingomonas sp. PAMC 26605,12,1
superkingdom,Sphingomonas soli,1,1
superkingdom,Sphingomonas sp. Leaf10,5,1
superkingdom,Sphingomonas sp. ERG5,1,1
superkingdom,Sphingomonas sp. Leaf357,1,1
superkingdom,Sphingomonas sp. KC8,2,1
superkingdom,Sphingomonas sp. CCH15-A1,1,1
superkingdom,Sphingomonas sp. Leaf231,1,1
superkingdom,Sphingomonas sp. LH128,20,1
superkingdom,Sphingomonas sp. RIT328,1,1
superkingdom,Sphingomonas sp. PAMC 26617,11,1
superkingdom,Sphingomonas sp. Leaf28,1,1
superkingdom,Sphingomonas sp. JS21-1,1,1
superkingdom,Sphingomonas sp. Leaf198,1,1
superkingdom,Sphingomonas sp. OK281,1,1
superkingdom,Sphingomonas sp. PR090111-T3T-6A,5,1
superkingdom,Sphingopyxis macrogoltabida,1,1
superkingdom,Sphingomonas sp. MCT13,174,1
superkingdom,Sphingomonas sp. Leaf257,5,1
superkingdom,Sphingomonas sp. Leaf343,1,1
superkingdom,Sphingopyxis sp. MWB1,1,1
superkingdom,Betaproteobacteria bacterium SG8_41,2,1
superkingdom,Sphingomonas sp. S17,122,1
superkingdom,Sphingomonas sp. URHD0057,1,1
superkingdom,Sphingopyxis baekryungensis,1,1
superkingdom,Sphingomonas sp. SKA58,2,1
superkingdom,Sphingopyxis sp. MC1,6,1
superkingdom,Sphingomonas sp. SCN 67-18,1,1
superkingdom,Sphingomonas yabuuchiae,1,1
superkingdom,Sphingomonas taxi,4,1
superkingdom,Sphingopyxis alaskensis,7,1
superkingdom,Sphingomonas sp. S6-262,1,1
superkingdom,Sphingomonas sp. STIS6.2,1,1
superkingdom,Sphingopyxis sp. Root1497,1,1
superkingdom,Zymomonas mobilis,3,1
superkingdom,Sphingomonas sp. PAMC 26621,10,1
superkingdom,Betaproteobacteria bacterium RIFCSPLOWO2_12_FULL_65_14,1,1
superkingdom,Sphingopyxis terrae,2,1
superkingdom,Betaproteobacteria,136,1
superkingdom,Betaproteobacteria bacterium SG8_40,4,1
superkingdom,uncultured beta proteobacterium CBNPD1 BAC clone 578,1,1
superkingdom,Sphingomonas wittichii,8,1
superkingdom,beta proteobacterium AAP51,1,1
superkingdom,Sphingopyxis,2,1
superkingdom,beta proteobacterium CB,2,1
superkingdom,Betaproteobacteria bacterium UKL13-2,3,1
superkingdom,Candidatus Profftella armatura,1,1
superkingdom,Burkholderiales bacterium RIFCSPHIGHO2_12_FULL_61_11,1,1
superkingdom,Candidatus Accumulibacter sp. SK-11,3,1
superkingdom,Burkholderiales bacterium RIFOXYC12_FULL_60_6,1,1
superkingdom,Burkholderiales bacterium RIFCSPHIGHO2_01_FULL_63_240,2,1
superkingdom,Candidatus Kinetoplastibacterium desouzaii,1,1
superkingdom,Burkholderiales bacterium JOSHI_001,4,1
superkingdom,Burkholderiales bacterium 1_1_47,39,1
superkingdom,Methylibium sp. CF468,1,1
superkingdom,Candidatus Accumulibacter sp. SK-02,1,1
superkingdom,Aquabacterium sp. NJ1,2,1
superkingdom,Ideonella sp. B508-1,6,1
superkingdom,Rubrivivax benzoatilyticus,5,1
superkingdom,Aquincola tertiaricarbonis,1,1
superkingdom,Burkholderiales bacterium GJ-E10,4,1
superkingdom,Burkholderiales,105,1
superkingdom,Candidatus Accumulibacter sp. SK-12,7,1
superkingdom,Methylibium sp. NZG,1,1
superkingdom,Roseateles sp. TSH99,2,1
superkingdom,Thiomonas sp. CB2,1,1
superkingdom,Methylibium sp. CF059,1,1
superkingdom,Aquabacterium parvum,1,1
superkingdom,Methylibium petroleiphilum,4,1
superkingdom,Leptothrix cholodnii,9,1
superkingdom,Burkholderiales bacterium RIFCSPHIGHO2_12_FULL_69_20,1,1
superkingdom,Rubrivivax sp. SCN 70-15,1,1
superkingdom,Rhizobacter sp. Root1221,3,1
superkingdom,Rubrivivax gelatinosus,6,1
superkingdom,Rhizobacter sp. Root404,1,1
superkingdom,Achromobacter insuavis,38,1
superkingdom,Advenella mimigardefordensis,1,1
superkingdom,Achromobacter piechaudii,69,1
superkingdom,Rubrivivax sp. SCN 71-131,2,1
superkingdom,Thiomonas sp. FB-6,1,1
superkingdom,Achromobacter sp. Root170,2,1
superkingdom,Tepidimonas,1,1
superkingdom,Achromobacter sp. RTa,10,1
superkingdom,Achromobacter sp. Root83,1,1
superkingdom,Achromobacter arsenitoxydans,34,1
superkingdom,Bordetella ansorpii,5,1
superkingdom,Alcaligenes sp. HPC1271,9,1
superkingdom,Achromobacter xylosoxidans,87,1
superkingdom,Alcaligenaceae,23,1
superkingdom,Alcaligenes sp. EGD-AK7,24,1
superkingdom,Advenella kashmirensis,1,1
superkingdom,Achromobacter,12,1
superkingdom,Azohydromonas lata,1,1
superkingdom,Alcaligenes faecalis,2,1
superkingdom,Bordetella avium,6,1
superkingdom,Azohydromonas australica,1,1
superkingdom,Bordetella hinzii,3,1
superkingdom,Bordetella holmesii,1,1
superkingdom,Bordetella sp. FB-8,8,1
superkingdom,Bordetella bronchiseptica,13,1
superkingdom,Pusillimonas sp. T7-7,4,1
superkingdom,Bordetella pertussis,10,1
superkingdom,Bordetella parapertussis,5,1
superkingdom,Bordetella sp. SCN 67-23,7,1
superkingdom,Kerstersia gyiorum,126,1
superkingdom,Bordetella,8,1
superkingdom,Bordetella trematum,5,1
superkingdom,Burkholderia ambifaria,8,1
superkingdom,Brackiella oedipodis,2,1
superkingdom,Bordetella sp. N,2,1
superkingdom,Bordetella petrii,15,1
superkingdom,Castellaniella defragrans,15,1
superkingdom,Taylorella asinigenitalis,50,1
superkingdom,Oligella ureolytica,1,1
superkingdom,Burkholderia cenocepacia,23,1
superkingdom,Pusillimonas noertemannii,5,1
superkingdom,Burkholderia insecticola,2,1
superkingdom,Burkholderia gladioli,45,1
superkingdom,Burkholderia cepacia,2,1
superkingdom,Orrella dioscoreae,5,1
superkingdom,Burkholderia multivorans,538,1
superkingdom,Burkholderiaceae,111079,1
superkingdom,Burkholderia lata,3,1
superkingdom,Burkholderia pyrrocinia,2,1
superkingdom,Burkholderia sp. E7m39,1,1
superkingdom,Burkholderia glumae,4,1
superkingdom,Burkholderia sp. MSHR3999,1,1
superkingdom,Burkholderia sp. SJ98,2,1
superkingdom,Burkholderia mallei,2,1
superkingdom,Burkholderia,159,1
superkingdom,Burkholderia sp. KJ006,3,1
superkingdom,Burkholderia sp. H160,2,1
superkingdom,Burkholderia sp. WSM2230,1,1
superkingdom,Caballeronia megalochromosomata,1,1
superkingdom,Burkholderia pseudomallei,9,1
superkingdom,Burkholderia vietnamiensis,1,1
superkingdom,Candidatus Burkholderia brachyanthoides,310953,1
superkingdom,Burkholderia oklahomensis,1,1
superkingdom,Burkholderia thailandensis,3,1
superkingdom,Candidatus Glomeribacter gigasporarum,3,1
superkingdom,Candidatus Burkholderia pumila,1308,1
superkingdom,Candidatus Burkholderia verschuerenii,149,1
superkingdom,Burkholderia sp. WSM2232,1,1
superkingdom,Caballeronia jiangsuensis,1,1
superkingdom,Chitinimonas koreensis,1,1
superkingdom,Caballeronia,2,1
superkingdom,Burkholderia ubonensis,12,1
superkingdom,Candidatus Burkholderia humilis,21,1
superkingdom,Glomeribacter sp. 1016415,2,1
superkingdom,Cupriavidus basilensis,2,1
superkingdom,Cupriavidus pinatubonensis,1,1
superkingdom,Caballeronia glathei,1,1
superkingdom,Cupriavidus metallidurans,38,1
superkingdom,Chitinimonas taiwanensis,1,1
superkingdom,Cupriavidus necator,3,1
superkingdom,Cupriavidus sp. GA3-3,2,1
superkingdom,Cupriavidus sp. BIS7,5,1
superkingdom,Cupriavidus pauculus,16,1
superkingdom,Cupriavidus,12,1
superkingdom,Cupriavidus sp. HMR-1,80,1
superkingdom,Cupriavidus sp. UYMMa02A,1,1
superkingdom,Cupriavidus sp. UYPR2.512,3,1
superkingdom,Cupriavidus sp. WS,4,1
superkingdom,Lautropia sp. SCN 66-9,1,1
superkingdom,Candidatus Paraburkholderia calva,387,1
superkingdom,Lautropia mirabilis,2,1
superkingdom,Paraburkholderia caballeronis,1,1
superkingdom,Paraburkholderia ferrariae,1,1
superkingdom,Pandoraea apista,1,1
superkingdom,Paraburkholderia ginsengisoli,1,1
superkingdom,Paraburkholderia,1,1
superkingdom,Cupriavidus taiwanensis,9,1
superkingdom,Pandoraea pulmonicola,9,1
superkingdom,Paraburkholderia terrae,1,1
superkingdom,Pandoraea sp. B-6,2,1
superkingdom,Polynucleobacter sinensis,1,1
superkingdom,Paraburkholderia kururiensis,3,1
superkingdom,Candidatus Paraburkholderia schumannianae,470221,1
superkingdom,Paraburkholderia rhizoxinica,4,1
superkingdom,Paraburkholderia bryophila,2,1
superkingdom,Paraburkholderia phenoliruptrix,13,1
superkingdom,Ralstonia solanacearum,20,1
superkingdom,Paraburkholderia nodosa,1,1
superkingdom,Paraburkholderia tuberum,1,1
superkingdom,Ralstonia mannitolilytica,3,1
superkingdom,Comamonadaceae bacterium A1,1,1
superkingdom,Ralstonia sp. 5_2_56FAA,1,1
superkingdom,Ralstonia pickettii,9,1
superkingdom,Comamonadaceae bacterium URHA0028,1,1
superkingdom,Ralstonia sp. AU12-08,12,1
superkingdom,Acidovorax delafieldii,19,1
superkingdom,Ralstonia sp. 25mfcol4.1,1,1
superkingdom,Ralstonia,2,1
superkingdom,Acidovorax radicis,18,1
superkingdom,Acidovorax sp. CF316,29,1
superkingdom,Acidovorax temperans,1,1
superkingdom,Polynucleobacter,1,1
superkingdom,Comamonadaceae,58,1
superkingdom,Acidovorax sp. GW101-3H11,1,1
superkingdom,Acidovorax ebreus,13,1
superkingdom,Acidovorax sp. NO-1,12,1
superkingdom,Candidatus Symbiobacter mobilis,1,1
superkingdom,Acidovorax sp. CCH12-A4,1,1
superkingdom,Acidovorax avenae,78,1
superkingdom,Alicycliphilus denitrificans,21,1
superkingdom,Acidovorax citrulli,36,1
superkingdom,Brachymonas chironomi,2,1
superkingdom,Acidovorax sp. SD340,2,1
superkingdom,Acidovorax valerianellae,1,1
superkingdom,Acidovorax sp. JHL-3,1,1
superkingdom,Comamonas terrae,1,1
superkingdom,Comamonas composti,1,1
superkingdom,Acidovorax wautersii,25,1
superkingdom,Acidovorax,20,1
superkingdom,Acidovorax sp. KKS102,22,1
superkingdom,Delftia sp. Cs1-4,34,1
superkingdom,Acidovorax sp. JS42,24,1
superkingdom,Comamonas kerstersii,4,1
superkingdom,Comamonas aquatica,11,1
superkingdom,Comamonas testosteroni,35,1
superkingdom,Comamonas,2,1
superkingdom,Comamonas sp. B-9,42,1
superkingdom,Comamonas terrigena,2,1
superkingdom,Delftia tsuruhatensis,1,1
superkingdom,Comamonas sp. SCN 67-35,1,1
superkingdom,Giesbergeria anulus,1,1
