GeneID,Taxonomy,Length,Reads,EC#,RPK
gi|411116154|ref|NZ_JH556657.1|:196093-197025|35830|g__Acetivibrio.s__Acetivibrio_cellulolyticus|UniRef90_K4L592|UniRef50_H6LFX7,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,933,1,0.0.0.0,1.0718113612004287
gi|490138742|ref|NZ_KB822570.1|:c14534-12774|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZAN1|UniRef50_O08309,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Clostridiaceae;g_Clostridium,1761,1,2.7.1.40,0.5678591709256104
gi|490138742|ref|NZ_KB822570.1|:c14534-12774|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZAN1|UniRef50_O08309,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pasteurellales;f_Pasteurellaceae;g_Haemophilus;s_Haemophilus influenzae,1761,1,2.7.1.40,0.5678591709256104
gi|490138742|ref|NZ_KB822570.1|:c14534-12774|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZAN1|UniRef50_O08309,root;k_Bacteria;p_Spirochaetes;c_Spirochaetia;o_Spirochaetales;f_Spirochaetaceae;g_Treponema;s_Treponema caldarium,1761,1,2.7.1.40,0.5678591709256104
gi|490137911|ref|NZ_KB822568.1|:c69062-67311|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZB68|UniRef50_R6R4L8,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Cellulosilyticum;s_Cellulosilyticum lentocellum,1752,4,2.7.13.3,2.2831050228310503
gi|490137911|ref|NZ_KB822568.1|:c69062-67311|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZB68|UniRef50_R6R4L8,root;k_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales;f_Staphylococcaceae;g_Staphylococcus;s_Staphylococcus aureus,1752,1,2.7.13.3,0.5707762557077626
gi|490136654|ref|NZ_KB822566.1|:976412-978181|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZE20|UniRef50_N1ZGW7,root;k_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales;f_Bacillaceae;g_Bacillus,1770,2,0.0.0.0,1.1299435028248588
gi|490136654|ref|NZ_KB822566.1|:96883-98649|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZDH6|UniRef50_N1ZDH6,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Clostridiaceae;g_Geosporobacter;s_Geosporobacter ferrireducens,1767,39,0.0.0.0,22.07130730050934
gi|490136654|ref|NZ_KB822566.1|:c603100-601334|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZD18|UniRef50_R5A938,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Thiotrichales;f_Piscirickettsiaceae;g_Methylophaga;s_Methylophaga frappieri,1767,1,0.0.0.0,0.5659309564233164
gi|490134789|ref|NZ_KB822565.1|:c129002-127212|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZIT3|UniRef50_R5C878,root;k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Pelagibacterales;f_Pelagibacteraceae;g_;s_alpha proteobacterium HIMB5,1791,1,0.0.0.0,0.5583472920156337
gi|490136654|ref|NZ_KB822566.1|:c442300-440459|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZAW9|UniRef50_N1ZAW9,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Moraxellaceae;g_Acinetobacter;s_Acinetobacter sp. ADP1,1842,21,0.0.0.0,11.400651465798045
gi|490136654|ref|NZ_KB822566.1|:c442300-440459|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZAW9|UniRef50_N1ZAW9,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Peptococcaceae;g_Thermincola;s_Thermincola potens,1842,1,0.0.0.0,0.5428881650380022
gi|490136654|ref|NZ_KB822566.1|:c442300-440459|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZAW9|UniRef50_N1ZAW9,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Clostridiaceae;g_Clostridium,1842,1,0.0.0.0,0.5428881650380022
gi|490136654|ref|NZ_KB822566.1|:649389-651230|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1Z8Z6|UniRef50_D4LHI9,root;k_Bacteria;p_Aquificae;c_Aquificae;o_Desulfurobacteriales;f_Desulfurobacteriaceae;g_Desulfurobacterium;s_Desulfurobacterium thermolithotrophum,1842,19,0.0.0.0,10.31487513572204
gi|490136654|ref|NZ_KB822566.1|:649389-651230|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1Z8Z6|UniRef50_D4LHI9,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Clostridiaceae;g_Clostridium;s_Clostridium perfringens,1842,13,0.0.0.0,7.057546145494028
gi|490137351|ref|NZ_KB822567.1|:244488-246320|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZCL9|UniRef50_R5YDR3,root;k_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales;f_Bacillaceae;g_Bacillus;s_Bacillus pseudofirmus,1833,1,6.3.5.4,0.5455537370430987
gi|490136654|ref|NZ_KB822566.1|:533753-535594|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZCW4|UniRef50_N1ZCW4,root;k_Bacteria;p_Bacteroidetes;c_Flavobacteriia;o_Flavobacteriales;f_Flavobacteriaceae;g_Polaribacter;s_Polaribacter vadi,1842,1,3.6.4.12,0.5428881650380022
gi|490136654|ref|NZ_KB822566.1|:c916822-914966|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZEQ9|UniRef50_R6ZZU6,root;k_Bacteria;p_Bacteroidetes;c_Chitinophagia;o_Chitinophagales;f_Chitinophagaceae;g_Filimonas;s_Filimonas lacunae,1857,1,0.0.0.0,0.5385029617662898
gi|490136654|ref|NZ_KB822566.1|:c916822-914966|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZEQ9|UniRef50_R6ZZU6,root;k_Bacteria;p_Thermodesulfobacteria;c_Thermodesulfobacteria;o_Thermodesulfobacteriales;f_Thermodesulfobacteriaceae;g_Caldimicrobium;s_Caldimicrobium thiodismutans,1857,2,0.0.0.0,1.0770059235325795
gi|490134789|ref|NZ_KB822565.1|:c702465-700621|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZLW4|UniRef50_A9KSS0,root;k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Cyclobacteriaceae;g_Algoriphagus;s_Algoriphagus sp. M8-2,1845,6,0.0.0.0,3.252032520325203
gi|490134789|ref|NZ_KB822565.1|:c702465-700621|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZLW4|UniRef50_A9KSS0,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Clostridiaceae;g_Clostridium;s_Clostridium pasteurianum,1845,1,0.0.0.0,0.5420054200542006
gi|490134789|ref|NZ_KB822565.1|:829482-831335|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZLF8|UniRef50_R6ZAD0,root;k_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales;f_Bacillaceae;g_Bacillus;s_Bacillus mycoides,1854,1,0.0.0.0,0.5393743257820928
gi|490136654|ref|NZ_KB822566.1|:284320-286152|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZJ75|UniRef50_Q4FPS9,root;k_Bacteria;p_Thermotogae;c_Thermotogae;o_Petrotogales;f_;g_Defluviitoga;s_Defluviitoga tunisiensis,1833,3,0.0.0.0,1.6366612111292962
gi|490136654|ref|NZ_KB822566.1|:284320-286152|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZJ75|UniRef50_Q4FPS9,root;k_Bacteria,1833,3,0.0.0.0,1.6366612111292962
gi|490136654|ref|NZ_KB822566.1|:284320-286152|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZJ75|UniRef50_Q4FPS9,root;k_Bacteria;p_Bacteroidetes;c_Flavobacteriia;o_Flavobacteriales;f_Flavobacteriaceae;g_Riemerella;s_Riemerella anatipestifer,1833,1,0.0.0.0,0.5455537370430987
gi|490136654|ref|NZ_KB822566.1|:284320-286152|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZJ75|UniRef50_Q4FPS9,root;k_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales,1833,1,0.0.0.0,0.5455537370430987
gi|490136654|ref|NZ_KB822566.1|:284320-286152|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZJ75|UniRef50_Q4FPS9,root;k_Bacteria;p_Proteobacteria;c_Deltaproteobacteria;o_Desulfovibrionales;f_Desulfovibrionaceae;g_Lawsonia;s_Lawsonia intracellularis,1833,1,0.0.0.0,0.5455537370430987
gi|490136654|ref|NZ_KB822566.1|:284320-286152|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZJ75|UniRef50_Q4FPS9,root;k_Bacteria;p_Spirochaetes;c_Spirochaetia;o_Spirochaetales;f_Borreliaceae;g_Borrelia;s_Borrelia coriaceae,1833,22,0.0.0.0,12.002182214948173
gi|490136654|ref|NZ_KB822566.1|:284320-286152|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZJ75|UniRef50_Q4FPS9,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_;g_Intestinimonas;s_Intestinimonas butyriciproducens,1833,1,0.0.0.0,0.5455537370430987
gi|490136654|ref|NZ_KB822566.1|:284320-286152|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZJ75|UniRef50_Q4FPS9,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,1833,1,0.0.0.0,0.5455537370430987
gi|490136654|ref|NZ_KB822566.1|:284320-286152|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZJ75|UniRef50_Q4FPS9,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Anaerostipes;s_Anaerostipes hadrus,1833,3,0.0.0.0,1.6366612111292962
gi|490136654|ref|NZ_KB822566.1|:284320-286152|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZJ75|UniRef50_Q4FPS9,root;k_Bacteria;p_Bacteroidetes;c_Chitinophagia;o_Chitinophagales;f_Chitinophagaceae;g_Niabella;s_Niabella ginsenosidivorans,1833,1,0.0.0.0,0.5455537370430987
gi|490136654|ref|NZ_KB822566.1|:218231-220030|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZAC8|UniRef50_R6TDY4,root;k_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales;f_Staphylococcaceae;g_Staphylococcus;s_Staphylococcus pasteuri,1800,1,2.7.13.3,0.5555555555555556
gi|490136654|ref|NZ_KB822566.1|:218231-220030|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZAC8|UniRef50_R6TDY4,root;k_Archaea;p_Euryarchaeota;c_Methanococci;o_Methanococcales;f_Methanococcaceae;g_Methanococcus;s_Methanococcus aeolicus,1800,1,2.7.13.3,0.5555555555555556
gi|490137351|ref|NZ_KB822567.1|:88857-90650|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZEG7|UniRef50_E0REK3,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Clostridiaceae;g_Clostridium;s_Clostridium perfringens,1794,8,0.0.0.0,4.459308807134894
gi|490137351|ref|NZ_KB822567.1|:88857-90650|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZEG7|UniRef50_E0REK3,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Peptococcaceae;g_Desulfotomaculum;s_Desulfotomaculum reducens,1794,2,0.0.0.0,1.1148272017837235
gi|490137351|ref|NZ_KB822567.1|:88857-90650|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZEG7|UniRef50_E0REK3,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Clostridiaceae;g_Clostridium;s_Clostridium novyi,1794,1,0.0.0.0,0.5574136008918618
gi|490138457|ref|NZ_KB822569.1|:c60326-58533|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZEM3|UniRef50_N1ZEM3,root;k_Bacteria;p_Bacteroidetes;c_Sphingobacteriia;o_Sphingobacteriales;f_Sphingobacteriaceae,1794,7,0.0.0.0,3.901895206243032
gi|490136654|ref|NZ_KB822566.1|:783350-785176|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZG04|UniRef50_Q8K9C8,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Clostridiaceae;g_Clostridium,1827,12,0.0.0.0,6.568144499178982
gi|490136654|ref|NZ_KB822566.1|:783350-785176|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZG04|UniRef50_Q8K9C8,root;k_Bacteria;p_Bacteroidetes;c_Flavobacteriia;o_Flavobacteriales;f_Flavobacteriaceae;g_Polaribacter;s_Polaribacter vadi,1827,2,0.0.0.0,1.0946907498631637
gi|490136654|ref|NZ_KB822566.1|:783350-785176|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZG04|UniRef50_Q8K9C8,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Ruminococcaceae;g_Ruminiclostridium;s_[Clostridium] clariflavum,1827,1,0.0.0.0,0.5473453749315819
gi|490136654|ref|NZ_KB822566.1|:501018-502832|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZKH0|UniRef50_Q2JDK2,root;k_Bacteria;p_Elusimicrobia;c_Elusimicrobia;o_Elusimicrobiales;f_Elusimicrobiaceae;g_Elusimicrobium;s_Elusimicrobium minutum,1815,1,0.0.0.0,0.5509641873278237
gi|490136654|ref|NZ_KB822566.1|:501018-502832|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZKH0|UniRef50_Q2JDK2,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Clostridiaceae;g_Clostridium;s_Clostridium beijerinckii,1815,1,0.0.0.0,0.5509641873278237
gi|490136654|ref|NZ_KB822566.1|:501018-502832|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZKH0|UniRef50_Q2JDK2,root;k_Bacteria;p_Tenericutes;c_Mollicutes;o_Mycoplasmatales;f_Mycoplasmataceae;g_Mycoplasma;s_Mycoplasma leachii,1815,1,0.0.0.0,0.5509641873278237
gi|490136654|ref|NZ_KB822566.1|:501018-502832|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZKH0|UniRef50_Q2JDK2,root;k_Bacteria;p_Tenericutes;c_Mollicutes;o_Mycoplasmatales;f_Mycoplasmataceae;g_Mycoplasma,1815,1,0.0.0.0,0.5509641873278237
gi|490136654|ref|NZ_KB822566.1|:501018-502832|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZKH0|UniRef50_Q2JDK2,root;k_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales;f_Bacillaceae;g_Virgibacillus;s_Virgibacillus sp. SK37,1815,1,0.0.0.0,0.5509641873278237
gi|490137911|ref|NZ_KB822568.1|:c41243-40371|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1Z2B5|UniRef50_D6DGG2,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Clostridiaceae;g_Clostridium;s_Clostridium botulinum,873,2,0.0.0.0,2.290950744558992
gi|490138457|ref|NZ_KB822569.1|:51980-52852|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZAH2|UniRef50_R5H7C8,root;k_Bacteria;p_Bacteroidetes;c_Flavobacteriia;o_Flavobacteriales;f_Flavobacteriaceae;g_Flavobacterium;s_Flavobacterium johnsoniae,873,1,0.0.0.0,1.145475372279496
gi|490138457|ref|NZ_KB822569.1|:51980-52852|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZAH2|UniRef50_R5H7C8,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Thermoanaerobacterales;f_Thermoanaerobacterales Family IV. Incertae Sedis;g_Mahella;s_Mahella australiensis,873,2,0.0.0.0,2.290950744558992
gi|490138457|ref|NZ_KB822569.1|:c147215-146349|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1Z5I8|UniRef50_C9XNY7,root;k_Bacteria;p_Firmicutes;c_Bacilli,867,1,0.0.0.0,1.1534025374855825
gi|490136654|ref|NZ_KB822566.1|:979187-980050|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZE26|UniRef50_N1ZE26,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Thermoanaerobacterales;f_Thermoanaerobacteraceae;g_Thermoanaerobacter,864,2,2.1.1.37,2.314814814814815
gi|490134789|ref|NZ_KB822565.1|:c432034-431168|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZIC5|UniRef50_R5TKY1,root;k_Bacteria;p_Tenericutes;c_Mollicutes;o_Mycoplasmatales;f_Mycoplasmataceae;g_Mycoplasma;s_Mycoplasma fermentans,867,5,0.0.0.0,5.767012687427912
gi|490134789|ref|NZ_KB822565.1|:c862591-861725|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZFI6|UniRef50_Q8R7Y4,root;k_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Lactobacillaceae;g_Lactobacillus;s_Lactobacillus curvatus,867,10,0.0.0.0,11.534025374855824
gi|490134789|ref|NZ_KB822565.1|:c527525-526647|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZMH8|UniRef50_C0Z7W5,root;k_Bacteria;p_Bacteroidetes;c_Flavobacteriia;o_Flavobacteriales;f_Flavobacteriaceae;g_Polaribacter;s_Polaribacter vadi,879,20,6.4.1.2,22.753128555176335
gi|490134789|ref|NZ_KB822565.1|:c527525-526647|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZMH8|UniRef50_C0Z7W5,root;k_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales;f_Bacillaceae;g_Amphibacillus;s_Amphibacillus xylanus,879,1,6.4.1.2,1.1376564277588168
gi|490134789|ref|NZ_KB822565.1|:c527525-526647|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZMH8|UniRef50_C0Z7W5,root;k_Bacteria,879,2,6.4.1.2,2.2753128555176336
gi|490134789|ref|NZ_KB822565.1|:737240-738112|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZGR9|UniRef50_N1ZGR9,root;k_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales;f_Bacillaceae;g_Bacillus;s_Bacillus methanolicus,873,3,0.0.0.0,3.436426116838488
gi|490134789|ref|NZ_KB822565.1|:c604829-603957|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZSH8|UniRef50_N1ZSH8,root;k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rickettsiales;f_Anaplasmataceae;g_Ehrlichia;s_Ehrlichia muris,873,1,0.0.0.0,1.145475372279496
gi|490134789|ref|NZ_KB822565.1|:c698668-697793|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZMN6|UniRef50_A4XIN0,root;k_Bacteria,876,8,0.0.0.0,9.132420091324201
gi|490134789|ref|NZ_KB822565.1|:c698668-697793|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZMN6|UniRef50_A4XIN0,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Butyrivibrio;s_Butyrivibrio proteoclasticus,876,1,0.0.0.0,1.1415525114155252
gi|490134789|ref|NZ_KB822565.1|:c1027402-1026527|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZFZ2|UniRef50_R7ANP1,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Peptostreptococcaceae;g_Clostridioides;s_Clostridioides difficile,876,11,0.0.0.0,12.557077625570777
gi|490134789|ref|NZ_KB822565.1|:c841901-841053|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZKQ0|UniRef50_R5W397,root;k_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales;f_Bacillaceae;g_Bacillus;s_Bacillus megaterium,849,1,3.6.1.27,1.1778563015312131
gi|490136654|ref|NZ_KB822566.1|:c322678-321833|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZK17|UniRef50_R6ZVC9,root;k_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales;f_Bacillaceae;g_Bacillus,846,10,2.1.1.198,11.82033096926714
gi|490134789|ref|NZ_KB822565.1|:959840-960685|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZCG7|UniRef50_Q1IHA8,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Thermoanaerobacterales;f_Thermoanaerobacterales Family III. Incertae Sedis;g_Thermoanaerobacterium;s_Thermoanaerobacterium xylanolyticum,846,1,6.3.2.1,1.1820330969267139
gi|490134789|ref|NZ_KB822565.1|:959840-960685|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZCG7|UniRef50_Q1IHA8,root;k_Bacteria,846,2,6.3.2.1,2.3640661938534278
gi|490134789|ref|NZ_KB822565.1|:959840-960685|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZCG7|UniRef50_Q1IHA8,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides,846,1,6.3.2.1,1.1820330969267139
gi|490134789|ref|NZ_KB822565.1|:45003-45848|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZPH9|UniRef50_C2VC63,root;k_Bacteria;p_Bacteroidetes;c_Flavobacteriia;o_Flavobacteriales;f_Flavobacteriaceae;g_Tenacibaculum;s_Tenacibaculum dicentrarchi,846,2,0.0.0.0,2.3640661938534278
gi|490134789|ref|NZ_KB822565.1|:c198360-197521|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZSS2|UniRef50_R6R390,root;k_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Enterococcaceae;g_Enterococcus;s_Enterococcus cecorum,840,1,0.0.0.0,1.1904761904761905
gi|490136654|ref|NZ_KB822566.1|:c317403-316558|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZJA3|UniRef50_R6PPV5,root;k_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Aerococcaceae;g_Aerococcus;s_Aerococcus urinaeequi,846,1,0.0.0.0,1.1820330969267139
gi|490136654|ref|NZ_KB822566.1|:c265264-264416|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZAG3|UniRef50_Q3JQL8,root;k_Bacteria;p_Cyanobacteria;c_;o_Synechococcales;f_Pseudanabaenaceae;g_Pseudanabaena;s_Pseudanabaena sp. PCC 7367,849,14,3.5.4.9,16.489988221436985
gi|490136654|ref|NZ_KB822566.1|:c265264-264416|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZAG3|UniRef50_Q3JQL8,root;k_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Aerococcaceae;g_Aerococcus;s_Aerococcus viridans,849,2,3.5.4.9,2.3557126030624262
gi|490134789|ref|NZ_KB822565.1|:c660790-659933|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZDQ7|UniRef50_N1ZDQ7,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Clostridiaceae;g_Clostridium;s_Clostridium formicaceticum,858,1,0.0.0.0,1.1655011655011656
gi|490134789|ref|NZ_KB822565.1|:c861749-860889|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZLH8|UniRef50_R5CXU9,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Clostridiaceae;g_Clostridium;s_Clostridium saccharobutylicum,861,14,0.0.0.0,16.260162601626018
gi|490134789|ref|NZ_KB822565.1|:358649-359506|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZI70|UniRef50_N1ZI70,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Thermoanaerobacterales;f_Thermoanaerobacterales Family IV. Incertae Sedis;g_Mahella;s_Mahella australiensis,858,1,0.0.0.0,1.1655011655011656
gi|490136654|ref|NZ_KB822566.1|:c324298-323435|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZAL4|UniRef50_R5L4W8,root;k_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales;f_Bacillaceae;g_Bacillus;s_Bacillus methanolicus,864,7,0.0.0.0,8.101851851851851
gi|490136654|ref|NZ_KB822566.1|:c324298-323435|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZAL4|UniRef50_R5L4W8,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Clostridiaceae;g_Clostridium;s_Clostridium botulinum,864,1,0.0.0.0,1.1574074074074074
gi|490137911|ref|NZ_KB822568.1|:c83730-82870|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZFD2|UniRef50_R5R145,root;k_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Enterococcaceae;g_Enterococcus;s_Enterococcus faecium,861,1,0.0.0.0,1.1614401858304297
gi|490137911|ref|NZ_KB822568.1|:c120458-119607|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZBD2|UniRef50_R6R2Q1,root;k_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Leuconostocaceae;g_Leuconostoc;s_Leuconostoc mesenteroides,852,14,0.0.0.0,16.431924882629108
gi|490134789|ref|NZ_KB822565.1|:155927-156778|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZPS0|UniRef50_D4M0S1,root;k_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales;f_Bacillaceae;g_Bacillus,852,32,0.0.0.0,37.55868544600939
gi|490136654|ref|NZ_KB822566.1|:929411-930259|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_R9IGQ0|UniRef50_E7GTH1,root;k_Bacteria,849,2,0.0.0.0,2.3557126030624262
gi|490136654|ref|NZ_KB822566.1|:929411-930259|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_R9IGQ0|UniRef50_E7GTH1,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales,849,1,0.0.0.0,1.1778563015312131
