GeneID,Taxonomy,Length,Reads,EC#,RPK
gi|422320815|ref|NZ_GL636045.1|:c24483-23272|85698|g__Achromobacter.s__Achromobacter_xylosoxidans|UniRef90_R4XMS4|UniRef50_B2SD76,root;k_Bacteria;p_Proteobacteria;c_Betaproteobacteria;o_Burkholderiales;f_Alcaligenaceae;g_Achromobacter;s_Achromobacter xylosoxidans,1212,1,0.0.0.0,0.8250825082508251
gi|522837947|ref|NZ_KE159513.1|:c296070-295123|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_R5DEW5|UniRef50_Q9S757,root;k_Bacteria;p_Proteobacteria;c_Epsilonproteobacteria;o_Campylobacterales;f_Helicobacteraceae;g_Sulfuricurvum;s_Sulfuricurvum kujiense,948,1,2.5.1.47,1.0548523206751055
gi|522837958|ref|NZ_KE159524.1|:c145421-144471|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_R6IJX5|UniRef50_Q2S2E5,root;k_;p_;c_;o_;f_;g;_;s_uncultured organism,951,2,6.3.2.6,2.1030494216614093
gi|410101292|ref|NZ_JH976478.1|:c93105-92155|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5YTV2|UniRef50_R5PN16,root;k_Bacteria,951,1,0.0.0.0,1.0515247108307046
gi|522837947|ref|NZ_KE159513.1|:c1962767-1961826|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5YR86|UniRef50_Q7MTF7,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides cellulosilyticus,942,2,0.0.0.0,2.1231422505307855
gi|410101286|ref|NZ_JH976472.1|:889855-890796|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_Q5L8Z8|UniRef50_Q5L8Z8,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides fragilis,942,12,1.1.1.37,12.738853503184714
gi|522837956|ref|NZ_KE159522.1|:347097-348035|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_N2AZS8|UniRef50_R6HK33,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides xylanisolvens,939,1,0.0.0.0,1.0649627263045793
gi|522837957|ref|NZ_KE159523.1|:c232652-231711|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_G5SVK2|UniRef50_D6D2H7,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides caecimuris,942,1,0.0.0.0,1.0615711252653928
gi|522837957|ref|NZ_KE159523.1|:c232652-231711|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_G5SVK2|UniRef50_D6D2H7,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides,942,1,0.0.0.0,1.0615711252653928
gi|522837953|ref|NZ_KE159519.1|:c844864-843923|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_R6XY21|UniRef50_R5S2U5,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis,942,2,2.7.6.1,2.1231422505307855
gi|410101289|ref|NZ_JH976475.1|:c232853-231894|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZDD9|UniRef50_R5CEL5,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides,960,1,0.0.0.0,1.0416666666666667
gi|410101289|ref|NZ_JH976475.1|:c232853-231894|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZDD9|UniRef50_R5CEL5,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis,960,1,0.0.0.0,1.0416666666666667
gi|410101285|ref|NZ_JH976471.1|:805091-806053|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K6A705|UniRef50_R5UTD2,root;k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Chelatococcaceae;g_Chelatococcus;s_Chelatococcus sp. CO-6,963,1,2.7.1.26,1.0384215991692627
gi|522837947|ref|NZ_KE159513.1|:c2165067-2164108|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZL46|UniRef50_R5MJU0,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Pseudomonadaceae;g_Pseudomonas;s_Pseudomonas azotoformans,960,1,0.0.0.0,1.0416666666666667
gi|522837953|ref|NZ_KE159519.1|:978061-979026|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_R6WQD6|UniRef50_P82680,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis,966,62,0.0.0.0,64.18219461697723
gi|522837953|ref|NZ_KE159519.1|:c442925-441972|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_A6L915|UniRef50_Q2RZ75,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides cellulosilyticus,954,2,1.8.1.9,2.0964360587002098
gi|522837947|ref|NZ_KE159513.1|:580376-581329|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZLY1|UniRef50_D5EH68,root;k_Bacteria;p_;c_;o_;f_;g_;s_uncultured bacterium,954,1,0.0.0.0,1.0482180293501049
gi|522837957|ref|NZ_KE159523.1|:c149184-148231|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_R6WSV0|UniRef50_Q8A1E9,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides thetaiotaomicron,954,4,2.1.3.9,4.1928721174004195
gi|522837957|ref|NZ_KE159523.1|:c149184-148231|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_R6WSV0|UniRef50_Q8A1E9,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Barnesiellaceae;g_Barnesiella;s_Barnesiella viscericola,954,1,2.1.3.9,1.0482180293501049
gi|522837957|ref|NZ_KE159523.1|:c149184-148231|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_R6WSV0|UniRef50_Q8A1E9,root;k_;p_;c_;o_;f_;g;_;s_synthetic construct,954,1,2.1.3.9,1.0482180293501049
gi|410101288|ref|NZ_JH976474.1|:385143-386096|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_R5DGR1|UniRef50_R6XVK0,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis,954,1,0.0.0.0,1.0482180293501049
gi|410101292|ref|NZ_JH976478.1|:c108662-107742|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_A6LA97|UniRef50_A5F5C9,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides xylanisolvens,921,1,2.1.3.2,1.0857763300760044
gi|522837955|ref|NZ_KE159521.1|:93653-94570|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_N2B331|UniRef50_R5CDW2,root;k_Bacteria;p_;c_;o_;f_;g_;s_uncultured bacterium A1Q1_fos_2286,918,1,0.0.0.0,1.0893246187363834
gi|410101285|ref|NZ_JH976471.1|:958501-959412|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K6A5G0|UniRef50_A6L294,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides vulgatus,912,1,0.0.0.0,1.0964912280701753
gi|522837953|ref|NZ_KE159519.1|:c1655540-1654629|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_D6D365|UniRef50_A6L294,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides vulgatus,912,1,0.0.0.0,1.0964912280701753
gi|522837947|ref|NZ_KE159513.1|:2343130-2344041|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_R7NRD7|UniRef50_D5EWR9,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides xylanisolvens,912,1,0.0.0.0,1.0964912280701753
gi|522837947|ref|NZ_KE159513.1|:119579-120490|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5Y610|UniRef50_B4SSU7,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Oceanospirillales;f_Halomonadaceae;g_Halomonas;s_Halomonas sp. HL-93,912,1,0.0.0.0,1.0964912280701753
gi|522837947|ref|NZ_KE159513.1|:119579-120490|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5Y610|UniRef50_B4SSU7,root;k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Bernardetiaceae;g_Bernardetia;s_Bernardetia litoralis,912,5,0.0.0.0,5.482456140350877
gi|522837947|ref|NZ_KE159513.1|:2109432-2110367|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_E1WRX6|UniRef50_R5FJB9,root;k_;p_;c_;o_;f_;g;_;s_uncultured organism,936,3,0.0.0.0,3.205128205128205
gi|522837947|ref|NZ_KE159513.1|:2109432-2110367|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_E1WRX6|UniRef50_R5FJB9,root,936,4,0.0.0.0,4.273504273504273
gi|522837947|ref|NZ_KE159513.1|:2109432-2110367|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_E1WRX6|UniRef50_R5FJB9,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides fragilis,936,4,0.0.0.0,4.273504273504273
gi|522837947|ref|NZ_KE159513.1|:1725807-1726742|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_E1WRX6|UniRef50_R5FJB9,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides dorei,936,2,0.0.0.0,2.1367521367521367
gi|522837947|ref|NZ_KE159513.1|:1725807-1726742|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_E1WRX6|UniRef50_R5FJB9,root,936,26,0.0.0.0,27.777777777777775
gi|522837947|ref|NZ_KE159513.1|:1725807-1726742|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_E1WRX6|UniRef50_R5FJB9,root;k_;p_;c_;o_;f_;g;_;s_uncultured organism,936,1,0.0.0.0,1.0683760683760684
gi|522837947|ref|NZ_KE159513.1|:c80058-79132|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5Y4W4|UniRef50_R5M5T6,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Oceanospirillales;f_Oceanospirillaceae;g_Marinobacterium;s_Marinobacterium aestuarii,927,1,0.0.0.0,1.0787486515641855
gi|522837947|ref|NZ_KE159513.1|:1714216-1714998|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_D6D3M7|UniRef50_Q64WL5,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides dorei,783,1,0.0.0.0,1.277139208173691
gi|522837947|ref|NZ_KE159513.1|:1714216-1714998|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_D6D3M7|UniRef50_Q64WL5,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides fragilis,783,2,0.0.0.0,2.554278416347382
gi|522837956|ref|NZ_KE159522.1|:108860-109636|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_N2B9U5|UniRef50_R5DDA0,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis,777,14,0.0.0.0,18.01801801801802
gi|522837957|ref|NZ_KE159523.1|:c296843-296064|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_N2BF93|UniRef50_N2BF93,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides fragilis,780,10,0.0.0.0,12.82051282051282
gi|522837958|ref|NZ_KE159524.1|:c159845-159048|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_N2BAF0|UniRef50_K5ZZI1,root;k_Bacteria;p_Proteobacteria;c_Betaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Burkholderia;s_Burkholderia sp. HB1,798,1,0.0.0.0,1.2531328320802004
gi|522837953|ref|NZ_KE159519.1|:818214-818978|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_R5D8S9|UniRef50_I3YXM8,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides fragilis,765,1,0.0.0.0,1.3071895424836601
gi|522837954|ref|NZ_KE159520.1|:990282-991043|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K6A6W1|UniRef50_R7EBG4,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides fragilis,762,1,0.0.0.0,1.3123359580052494
gi|522837947|ref|NZ_KE159513.1|:2095281-2096042|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_D6D2X9|UniRef50_D6D2X9,root,762,2,0.0.0.0,2.6246719160104988
gi|522837947|ref|NZ_KE159513.1|:2095281-2096042|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_D6D2X9|UniRef50_D6D2X9,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides,762,4,0.0.0.0,5.2493438320209975
gi|410101286|ref|NZ_JH976472.1|:c999979-999218|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_A0A015RQH5|UniRef50_D4IN63,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides dorei,762,1,0.0.0.0,1.3123359580052494
gi|522837954|ref|NZ_KE159520.1|:c1238717-1237953|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZUM2|UniRef50_A6LF90,root;k_Bacteria;p_;c_;o_;f_;g_;s_uncultured bacterium,765,18,3.1.3.5,23.52941176470588
gi|522837953|ref|NZ_KE159519.1|:c1383776-1383021|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_A6LHS4|UniRef50_P77499,root;k_Bacteria;p_Bacteroidetes;c_Flavobacteriia;o_Flavobacteriales;f_Flavobacteriaceae;g_Chryseobacterium;s_Chryseobacterium sp. IHB B 17019,756,3,0.0.0.0,3.9682539682539684
gi|410101287|ref|NZ_JH976473.1|:c1085715-1084960|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_A6LFF0|UniRef50_A6KXL2,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides,756,1,5.3.1.1,1.3227513227513228
gi|410101287|ref|NZ_JH976473.1|:c1085715-1084960|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_A6LFF0|UniRef50_A6KXL2,root;k_Bacteria,756,2,5.3.1.1,2.6455026455026456
gi|410101286|ref|NZ_JH976472.1|:c142316-141558|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5YTK3|UniRef50_R7D023,root;k_Archaea;p_Euryarchaeota;c_;o_;f_;g_;s_uncultured marine group II/III euryarchaeote KM3_196_E05,759,2,5.2.1.8,2.635046113306983
gi|410101288|ref|NZ_JH976474.1|:c222742-221969|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZJZ9|UniRef50_K5ZJZ9,root;k_Archaea;p_Euryarchaeota;c_Methanomicrobia;o_Methanosarcinales;f_Methanosarcinaceae;g_Methanolobus;s_Methanolobus psychrophilus,774,2,2.7.13.3,2.5839793281653747
gi|410101288|ref|NZ_JH976474.1|:397055-397822|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZKZ1|UniRef50_A6LAK6,root;k_Bacteria;p_;c_;o_;f_;g_;s_uncultured bacterium,768,4,0.0.0.0,5.208333333333333
gi|410101285|ref|NZ_JH976471.1|:c1526439-1525672|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZPP0|UniRef50_R5DC95,root;k_Bacteria;p_Proteobacteria;c_Deltaproteobacteria;o_Desulfuromonadales;f_Geobacteraceae;g_Geobacter;s_Geobacter daltonii,768,6,0.0.0.0,7.8125
gi|410101286|ref|NZ_JH976472.1|:c899498-898728|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K6A045|UniRef50_R5YJ25,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides caecimuris,771,27,0.0.0.0,35.019455252918284
gi|522837947|ref|NZ_KE159513.1|:c2081590-2080745|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_D6D3N7|UniRef50_D6D3N7,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides xylanisolvens,846,3,0.0.0.0,3.546099290780142
gi|410101287|ref|NZ_JH976473.1|:c129004-128159|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_R5DLM8|UniRef50_Q64XQ0,root;k_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales;f_Staphylococcaceae;g_Staphylococcus,846,3,2.8.1.8,3.546099290780142
gi|410101287|ref|NZ_JH976473.1|:c129004-128159|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_R5DLM8|UniRef50_Q64XQ0,root;k_Bacteria;p_Cyanobacteria;c_;o_Synechococcales;f_Chamaesiphonaceae;g_Chamaesiphon;s_Chamaesiphon minutus,846,2,2.8.1.8,2.3640661938534278
gi|522837955|ref|NZ_KE159521.1|:15208-16056|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5YTH3|UniRef50_W5USG3,root;k_Bacteria;p_Proteobacteria;c_Deltaproteobacteria;o_Desulfuromonadales;f_Geobacteraceae;g_Geobacter;s_Geobacter uraniireducens,849,1,0.0.0.0,1.1778563015312131
gi|522837953|ref|NZ_KE159519.1|:1317422-1318270|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K6AGS8|UniRef50_D4ILD0,root;k_Bacteria;p_Proteobacteria;c_Epsilonproteobacteria;o_Campylobacterales;f_Campylobacteraceae;g_Sulfurospirillum;s_Sulfurospirillum multivorans,849,1,0.0.0.0,1.1778563015312131
gi|410101285|ref|NZ_JH976471.1|:955089-955931|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_A6L289|UniRef50_A6L289,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides thetaiotaomicron,843,1,0.0.0.0,1.1862396204033214
gi|410101287|ref|NZ_JH976473.1|:112138-112977|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_R6IQD3|UniRef50_F0P1A4,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides cellulosilyticus,840,1,2.4.2.19,1.1904761904761905
gi|522837953|ref|NZ_KE159519.1|:282429-283274|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5Z836|UniRef50_K5Z836,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Clostridiaceae;g_Alkaliphilus;s_Alkaliphilus metalliredigens,846,19,0.0.0.0,22.458628841607567
gi|522837947|ref|NZ_KE159513.1|:1699547-1700389|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_Q64WJ6|UniRef50_Q64WJ6,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides dorei,843,17,0.0.0.0,20.166073546856467
gi|522837947|ref|NZ_KE159513.1|:1699547-1700389|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_Q64WJ6|UniRef50_Q64WJ6,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides,843,7,0.0.0.0,8.303677342823251
gi|522837947|ref|NZ_KE159513.1|:1699547-1700389|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_Q64WJ6|UniRef50_Q64WJ6,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides caecimuris,843,1,0.0.0.0,1.1862396204033214
gi|410101285|ref|NZ_JH976471.1|:c1555580-1554723|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K6A227|UniRef50_R5DAA7,root;k_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Pseudonocardiales;f_Pseudonocardiaceae;g_Saccharomonospora;s_Saccharomonospora viridis,858,1,0.0.0.0,1.1655011655011656
gi|522837953|ref|NZ_KE159519.1|:c681650-680793|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_A6L289|UniRef50_A6L289,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides,858,3,0.0.0.0,3.4965034965034967
gi|522837953|ref|NZ_KE159519.1|:c681650-680793|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_A6L289|UniRef50_A6L289,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides vulgatus,858,16,0.0.0.0,18.64801864801865
gi|522837953|ref|NZ_KE159519.1|:c681650-680793|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_A6L289|UniRef50_A6L289,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides xylanisolvens,858,1,0.0.0.0,1.1655011655011656
gi|410101291|ref|NZ_JH976477.1|:c2934-2074|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_R5I7R5|UniRef50_R5SPN7,root,861,1,0.0.0.0,1.1614401858304297
gi|410101291|ref|NZ_JH976477.1|:c2934-2074|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_R5I7R5|UniRef50_R5SPN7,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis,861,26,0.0.0.0,30.197444831591174
gi|410101287|ref|NZ_JH976473.1|:461343-462200|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZTJ0|UniRef50_R7JF96,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Prevotellaceae;g_Prevotella;s_Prevotella intermedia,858,1,2.1.1.297,1.1655011655011656
gi|522837954|ref|NZ_KE159520.1|:c1140839-1139982|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_R6WKC0|UniRef50_R5CD91,root;k_Bacteria;p_Bacteroidetes;c_Sphingobacteriia;o_Sphingobacteriales;f_Sphingobacteriaceae;g_Pedobacter;s_Pedobacter steynii,858,1,0.0.0.0,1.1655011655011656
gi|522837954|ref|NZ_KE159520.1|:c1140839-1139982|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_R6WKC0|UniRef50_R5CD91,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis,858,8,0.0.0.0,9.324009324009324
gi|410101286|ref|NZ_JH976472.1|:c367848-366988|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZYU3|UniRef50_G7W9N7,root;k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodospirillales;f_Rhodospirillaceae;g_Azospirillum;s_Azospirillum brasilense,861,1,0.0.0.0,1.1614401858304297
gi|410101286|ref|NZ_JH976472.1|:c367848-366988|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZYU3|UniRef50_G7W9N7,root;k_Bacteria;p_Proteobacteria;c_Betaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Burkholderia,861,1,0.0.0.0,1.1614401858304297
gi|410101287|ref|NZ_JH976473.1|:885444-886295|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5Z3M8|UniRef50_A6L289,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides,852,1,0.0.0.0,1.1737089201877935
gi|522837947|ref|NZ_KE159513.1|:1331017-1331841|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_R6X8V2|UniRef50_C7NRE5,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Citrobacter;s_Citrobacter amalonaticus,825,4,4.1.3.36,4.848484848484849
gi|522837947|ref|NZ_KE159513.1|:1331017-1331841|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_R6X8V2|UniRef50_C7NRE5,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides thetaiotaomicron,825,4,4.1.3.36,4.848484848484849
gi|522837947|ref|NZ_KE159513.1|:1331017-1331841|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_R6X8V2|UniRef50_C7NRE5,root;k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Phyllobacteriaceae;g_Mesorhizobium;s_Mesorhizobium australicum,825,1,4.1.3.36,1.2121212121212122
gi|410101285|ref|NZ_JH976471.1|:c57731-56907|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_A6LEI8|UniRef50_B1ZNE5,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis,825,2,0.0.0.0,2.4242424242424243
