GeneID,Taxonomy,Length,Reads,EC#,RPK
gi|311103224|ref|NC_014640.1|:c683893-680963|85698|g__Achromobacter.s__Achromobacter_xylosoxidans|UniRef90_unknown|UniRef50_R4WT31,root;k_Bacteria;p_Proteobacteria;c_Betaproteobacteria;o_Burkholderiales;f_Alcaligenaceae;g_Achromobacter;s_Achromobacter xylosoxidans,2931,1,1.17.4.1,0.34118048447628796
gi|406351884|ref|NZ_JH815271.1|:c2305486-2304611|457400|g__Escherichia.s__Escherichia_sp_1_1_43|UniRef90_P0AEB1|UniRef50_P0AEB1,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Escherichia;s_Escherichia coli,876,1,0.0.0.0,1.1415525114155252
gi|406351884|ref|NZ_JH815271.1|:c1909555-1908434|457400|g__Escherichia.s__Escherichia_sp_1_1_43|UniRef90_P0AC90|UniRef50_P0AC90,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Escherichia;s_Escherichia coli,1122,1,4.2.1.47,0.89126559714795
gi|406351884|ref|NZ_JH815271.1|:c1487778-1486750|457400|g__Escherichia.s__Escherichia_sp_1_1_43|UniRef90_P18811|UniRef50_P18811,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,1029,1,0.0.0.0,0.9718172983479106
gi|406351884|ref|NZ_JH815271.1|:1025032-1026102|457400|g__Escherichia.s__Escherichia_sp_1_1_43|UniRef90_Q8X4I9|UniRef50_A1WQY3,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,1071,1,5.1.1.1,0.9337068160597572
gi|406351884|ref|NZ_JH815271.1|:c2021160-2020120|457400|g__Escherichia.s__Escherichia_sp_1_1_43|UniRef90_P25748|UniRef50_P25748,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,1041,1,0.0.0.0,0.9606147934678195
gi|223958583|ref|NZ_DS999460.1|:312423-313646|469598|g__Escherichia.s__Escherichia_sp_3_2_53FAA|UniRef90_T7NZS4|UniRef50_T7NZS4,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,1224,1,0.0.0.0,0.8169934640522876
gi|387175331|ref|NZ_JH660541.1|:1615393-1615992|457401|g__Escherichia.s__Escherichia_sp_4_1_40B|UniRef90_A7ZPA5|UniRef50_Q9KQM0,root,600,1,3.1.3.89,1.6666666666666667
gi|387175335|ref|NZ_JH660545.1|:243377-244129|457401|g__Escherichia.s__Escherichia_sp_4_1_40B|UniRef90_P37655|UniRef50_Q8Z292,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,753,1,0.0.0.0,1.3280212483399734
gi|387175330|ref|NZ_JH660540.1|:292116-292931|457401|g__Escherichia.s__Escherichia_sp_4_1_40B|UniRef90_B7N961|UniRef50_Q57S48,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,816,1,0.0.0.0,1.2254901960784315
gi|387175332|ref|NZ_JH660542.1|:102685-103377|457401|g__Escherichia.s__Escherichia_sp_4_1_40B|UniRef90_P76773|UniRef50_Q8X8F2,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Escherichia;s_Escherichia coli,693,1,0.0.0.0,1.443001443001443
gi|387175329|ref|NZ_JH660539.1|:c234110-233376|457401|g__Escherichia.s__Escherichia_sp_4_1_40B|UniRef90_P0AC49|UniRef50_P0AC49,root;k_Bacteria,735,1,1.3.5.1,1.3605442176870748
gi|387175330|ref|NZ_JH660540.1|:c26627-25887|457401|g__Escherichia.s__Escherichia_sp_4_1_40B|UniRef90_P0AAA0|UniRef50_P0AAA0,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Escherichia;s_Escherichia coli,741,1,0.0.0.0,1.349527665317139
gi|387175331|ref|NZ_JH660541.1|:2248084-2249517|457401|g__Escherichia.s__Escherichia_sp_4_1_40B|UniRef90_Q46829|UniRef50_Q46829,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,1434,1,3.2.1.86,0.697350069735007
gi|387175332|ref|NZ_JH660542.1|:c10130-8757|457401|g__Escherichia.s__Escherichia_sp_4_1_40B|UniRef90_B5F0U9|UniRef50_B4TCQ6,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,1374,1,4.3.2.1,0.727802037845706
gi|387175329|ref|NZ_JH660539.1|:315986-317359|457401|g__Escherichia.s__Escherichia_sp_4_1_40B|UniRef90_P37773|UniRef50_P37773,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Escherichia;s_Escherichia coli,1374,1,6.3.2.45,0.727802037845706
gi|387175329|ref|NZ_JH660539.1|:567526-569001|457401|g__Escherichia.s__Escherichia_sp_4_1_40B|UniRef90_A8ALK5|UniRef50_Q9F1M9,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Escherichia;s_Escherichia coli,1476,1,6.3.2.8,0.6775067750677507
gi|387175331|ref|NZ_JH660541.1|:c1639473-1638205|457401|g__Escherichia.s__Escherichia_sp_4_1_40B|UniRef90_P08192|UniRef50_P08192,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,1269,1,6.3.2.12,0.7880220646178093
gi|387175329|ref|NZ_JH660539.1|:c413747-412467|457401|g__Escherichia.s__Escherichia_sp_4_1_40B|UniRef90_P39385|UniRef50_P39385,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,1281,1,0.0.0.0,0.7806401249024201
gi|387175331|ref|NZ_JH660541.1|:c1195540-1194182|457401|g__Escherichia.s__Escherichia_sp_4_1_40B|UniRef90_P76339|UniRef50_P76339,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Escherichia;s_Escherichia coli,1359,1,2.7.13.3,0.7358351729212657
gi|387175331|ref|NZ_JH660541.1|:c1667000-1665690|457401|g__Escherichia.s__Escherichia_sp_4_1_40B|UniRef90_A8A2L1|UniRef50_A5F2P1,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,1311,1,0.0.0.0,0.7627765064836003
gi|387175331|ref|NZ_JH660541.1|:419614-420912|457401|g__Escherichia.s__Escherichia_sp_4_1_40B|UniRef90_A7ZKW0|UniRef50_B5FTN1,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,1299,3,0.0.0.0,2.309468822170901
gi|387175331|ref|NZ_JH660541.1|:651693-653009|457401|g__Escherichia.s__Escherichia_sp_4_1_40B|UniRef90_P76093|UniRef50_P76093,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,1317,2,0.0.0.0,1.5186028853454823
gi|387175331|ref|NZ_JH660541.1|:c748803-746431|457401|g__Escherichia.s__Escherichia_sp_4_1_40B|UniRef90_unknown|UniRef50_P31827,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,2373,1,0.0.0.0,0.4214075010535187
gi|387175335|ref|NZ_JH660545.1|:61615-64029|457401|g__Escherichia.s__Escherichia_sp_4_1_40B|UniRef90_unknown|UniRef50_Q9I7C2,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,2415,1,5.99.1.3,0.41407867494824013
gi|387175330|ref|NZ_JH660540.1|:627839-630187|457401|g__Escherichia.s__Escherichia_sp_4_1_40B|UniRef90_unknown|UniRef50_V0U5W2,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Escherichia;s_Escherichia coli,2349,1,0.0.0.0,0.42571306939123027
gi|387175331|ref|NZ_JH660541.1|:c635578-633533|457401|g__Escherichia.s__Escherichia_sp_4_1_40B|UniRef90_P77455|UniRef50_P77455,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Escherichia;s_Escherichia coli,2046,1,0.0.0.0,0.4887585532746824
gi|387175331|ref|NZ_JH660541.1|:2702342-2705446|457401|g__Escherichia.s__Escherichia_sp_4_1_40B|UniRef90_unknown|UniRef50_P52002,root;k_Bacteria,3105,1,0.0.0.0,0.322061191626409
gi|387175331|ref|NZ_JH660541.1|:c1936140-1933567|457401|g__Escherichia.s__Escherichia_sp_4_1_40B|UniRef90_unknown|UniRef50_Q7VQF3,root;k_Bacteria,2574,1,0.0.0.0,0.38850038850038854
gi|387175330|ref|NZ_JH660540.1|:c617466-615034|457401|g__Escherichia.s__Escherichia_sp_4_1_40B|UniRef90_unknown|UniRef50_P75793,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,2433,1,2.3.1.54,0.41101520756267984
gi|387175330|ref|NZ_JH660540.1|:c583841-582105|457401|g__Escherichia.s__Escherichia_sp_4_1_40B|UniRef90_P0A9U1|UniRef50_P0A9U1,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Escherichia;s_Escherichia coli,1737,1,0.0.0.0,0.5757052389176741
gi|387175331|ref|NZ_JH660541.1|:c154888-153128|457401|g__Escherichia.s__Escherichia_sp_4_1_40B|UniRef90_P75838|UniRef50_P75838,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,1761,1,0.0.0.0,0.5678591709256104
gi|387175331|ref|NZ_JH660541.1|:c1763456-1762557|457401|g__Escherichia.s__Escherichia_sp_4_1_40B|UniRef90_P76536|UniRef50_P76536,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Escherichia;s_Escherichia coli,900,1,0.0.0.0,1.1111111111111112
gi|387175331|ref|NZ_JH660541.1|:c1754590-1753715|457401|g__Escherichia.s__Escherichia_sp_4_1_40B|UniRef90_P0AEB1|UniRef50_P0AEB1,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Escherichia;s_Escherichia coli,876,2,0.0.0.0,2.2831050228310503
gi|387175331|ref|NZ_JH660541.1|:1008545-1009561|457401|g__Escherichia.s__Escherichia_sp_4_1_40B|UniRef90_P0A963|UniRef50_P0A963,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,1017,1,3.5.1.1,0.9832841691248771
gi|387175331|ref|NZ_JH660541.1|:c2688396-2687353|457401|g__Escherichia.s__Escherichia_sp_4_1_40B|UniRef90_P0A9X5|UniRef50_P0A9X5,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,1044,1,0.0.0.0,0.9578544061302682
gi|452216467|ref|NZ_AEJW01000260.1|:c19311-19105|754327|g__Escherichia.s__Escherichia_sp_TW09231|UniRef90_UPI0003EE5F55|UniRef50_UPI0003EE5F55,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,207,2,0.0.0.0,9.66183574879227
gi|452215932|ref|NZ_AEJV01000054.1|:c50726-49614|754330|g__Escherichia.s__Escherichia_sp_TW09276|UniRef90_P0AFS7|UniRef50_P0AFS7,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Escherichia;s_Escherichia coli,1113,1,0.0.0.0,0.8984725965858041
gi|452233031|ref|NZ_AEKA01000176.1|:40219-40917|754332|g__Escherichia.s__Escherichia_sp_TW10509|UniRef90_A7ZMV4|UniRef50_Q7N3N2,root,699,1,0.0.0.0,1.430615164520744
gi|452230856|ref|NZ_AEKA01000090.1|:c11807-10788|754332|g__Escherichia.s__Escherichia_sp_TW10509|UniRef90_P27250|UniRef50_P27250,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Escherichia;s_Escherichia coli,1020,1,1.1.1.2,0.9803921568627451
gi|452303148|ref|NZ_AEMF01000001.1|:3413070-3413276|754333|g__Escherichia.s__Escherichia_sp_TW11588|UniRef90_UPI0002BC4B6D|UniRef50_UPI0003EE5F55,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae,207,1,0.0.0.0,4.830917874396135
gi|223045124|ref|NZ_ACEP01000074.1|:32089-32802|39488|g__Eubacterium.s__Eubacterium_hallii|UniRef90_C0EW21|UniRef50_D3QHM5,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,714,9,0.0.0.0,12.605042016806724
gi|223045124|ref|NZ_ACEP01000074.1|:35789-37153|39488|g__Eubacterium.s__Eubacterium_hallii|UniRef90_C0EW26|UniRef50_R6SFX6,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,1365,3,2.7.13.3,2.197802197802198
gi|223045133|ref|NZ_ACEP01000083.1|:6323-7618|39488|g__Eubacterium.s__Eubacterium_hallii|UniRef90_R6GVX1|UniRef50_R7R7I8,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,1296,1,0.0.0.0,0.7716049382716049
gi|223045088|ref|NZ_ACEP01000040.1|:17834-20437|39488|g__Eubacterium.s__Eubacterium_hallii|UniRef90_unknown|UniRef50_unknown,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,2604,1,6.1.1.7,0.38402457757296465
gi|223045134|ref|NZ_ACEP01000084.1|:33032-34903|39488|g__Eubacterium.s__Eubacterium_hallii|UniRef90_R6G0V9|UniRef50_B7HCU0,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,1872,1,0.0.0.0,0.5341880341880342
gi|223045124|ref|NZ_ACEP01000074.1|:35046-35798|39488|g__Eubacterium.s__Eubacterium_hallii|UniRef90_C0EW25|UniRef50_E8MRI6,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,753,14,0.0.0.0,18.59229747675963
gi|223045124|ref|NZ_ACEP01000074.1|:34262-35077|39488|g__Eubacterium.s__Eubacterium_hallii|UniRef90_C0EW24|UniRef50_R6R9D1,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,816,6,0.0.0.0,7.352941176470589
gi|365823354|ref|NC_014624.2|:960541-962007|1736|g__Eubacterium.s__Eubacterium_limosum|UniRef90_E3GKJ3|UniRef50_D4KBP6,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,1467,1,0.0.0.0,0.6816632583503749
gi|545613801|ref|NZ_KI271092.1|:93426-93968|39490|g__Eubacterium.s__Eubacterium_ramulus|UniRef90_D4JBN0|UniRef50_Q97D83,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,543,2,0.0.0.0,3.6832412523020257
gi|545616599|ref|NZ_KI271185.1|:c35056-33833|39490|g__Eubacterium.s__Eubacterium_ramulus|UniRef90_F7V7Z8|UniRef50_O83217,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,1224,1,0.0.0.0,0.8169934640522876
gi|522837962|ref|NZ_KE159568.1|:1491619-1492092|1235790|g__Eubacterium.s__Eubacterium_sp_14_2|UniRef90_UPI0003B2F08F|UniRef50_R9J2S6,root;k_Bacteria,474,1,0.0.0.0,2.109704641350211
gi|522837962|ref|NZ_KE159568.1|:1491619-1492092|1235790|g__Eubacterium.s__Eubacterium_sp_14_2|UniRef90_UPI0003B2F08F|UniRef50_R9J2S6,root,474,1,0.0.0.0,2.109704641350211
gi|522837962|ref|NZ_KE159568.1|:1491619-1492092|1235790|g__Eubacterium.s__Eubacterium_sp_14_2|UniRef90_UPI0003B2F08F|UniRef50_R9J2S6,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Anaerotignum;s_Anaerotignum propionicum,474,1964,0.0.0.0,4143.459915611815
gi|522837962|ref|NZ_KE159568.1|:c551701-550361|1235790|g__Eubacterium.s__Eubacterium_sp_14_2|UniRef90_unknown|UniRef50_R7R7I8,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,1341,7,0.0.0.0,5.219985085756898
gi|522837962|ref|NZ_KE159568.1|:c550251-548743|1235790|g__Eubacterium.s__Eubacterium_sp_14_2|UniRef90_unknown|UniRef50_Q73KK2,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,1509,7,3.6.3.17,4.638833664678596
gi|211596808|ref|NZ_DS264262.1|:2590-2907|39496|g__Eubacterium.s__Eubacterium_ventriosum|UniRef90_UPI000156186B|UniRef50_F5XS62,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Thermoanaerobacterales;f_Thermoanaerobacterales Family IV. Incertae Sedis;g_Mahella;s_Mahella australiensis,318,3,0.0.0.0,9.433962264150944
gi|211596808|ref|NZ_DS264262.1|:2590-2907|39496|g__Eubacterium.s__Eubacterium_ventriosum|UniRef90_UPI000156186B|UniRef50_F5XS62,root;k_Bacteria;p_Chlamydiae;c_Chlamydiia;o_Chlamydiales;f_Chlamydiaceae;g_Chlamydia;s_Chlamydia sp. 2742-308,318,4,0.0.0.0,12.578616352201257
gi|211596808|ref|NZ_DS264262.1|:2590-2907|39496|g__Eubacterium.s__Eubacterium_ventriosum|UniRef90_UPI000156186B|UniRef50_F5XS62,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Anaerotignum;s_Anaerotignum propionicum,318,5,0.0.0.0,15.723270440251572
gi|211596808|ref|NZ_DS264262.1|:2590-2907|39496|g__Eubacterium.s__Eubacterium_ventriosum|UniRef90_UPI000156186B|UniRef50_F5XS62,root;k_Bacteria,318,1,0.0.0.0,3.144654088050314
gi|211596808|ref|NZ_DS264262.1|:c5806-5642|39496|g__Eubacterium.s__Eubacterium_ventriosum|UniRef90_A5Z317|UniRef50_A5ZTV6,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae,165,1,0.0.0.0,6.0606060606060606
gi|211596808|ref|NZ_DS264262.1|:3292-3495|39496|g__Eubacterium.s__Eubacterium_ventriosum|UniRef90_A5Z326|UniRef50_A5Z326,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales,204,4,0.0.0.0,19.607843137254903
gi|211596808|ref|NZ_DS264262.1|:3292-3495|39496|g__Eubacterium.s__Eubacterium_ventriosum|UniRef90_A5Z326|UniRef50_A5Z326,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,204,72,0.0.0.0,352.94117647058823
gi|211596808|ref|NZ_DS264262.1|:3292-3495|39496|g__Eubacterium.s__Eubacterium_ventriosum|UniRef90_A5Z326|UniRef50_A5Z326,root;k_Bacteria;p_;c_;o_;f_;g_;s_uncultured bacterium,204,1,0.0.0.0,4.901960784313726
gi|211596808|ref|NZ_DS264262.1|:3292-3495|39496|g__Eubacterium.s__Eubacterium_ventriosum|UniRef90_A5Z326|UniRef50_A5Z326,root,204,12,0.0.0.0,58.82352941176471
gi|211596808|ref|NZ_DS264262.1|:3292-3495|39496|g__Eubacterium.s__Eubacterium_ventriosum|UniRef90_A5Z326|UniRef50_A5Z326,root;k_Bacteria,204,1,0.0.0.0,4.901960784313726
gi|211596812|ref|NZ_DS264266.1|:c22193-21843|39496|g__Eubacterium.s__Eubacterium_ventriosum|UniRef90_A5Z3U3|UniRef50_R7IQI9,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Clostridiaceae;g_Candidatus Arthromitus,351,2,0.0.0.0,5.698005698005699
gi|211596813|ref|NZ_DS264267.1|:c2643-2413|39496|g__Eubacterium.s__Eubacterium_ventriosum|UniRef90_A5Z304|UniRef50_A5Z304,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,231,285,0.0.0.0,1233.7662337662337
gi|211596813|ref|NZ_DS264267.1|:c2643-2413|39496|g__Eubacterium.s__Eubacterium_ventriosum|UniRef90_A5Z304|UniRef50_A5Z304,root,231,103,0.0.0.0,445.8874458874459
gi|211596813|ref|NZ_DS264267.1|:c2643-2413|39496|g__Eubacterium.s__Eubacterium_ventriosum|UniRef90_A5Z304|UniRef50_A5Z304,root;k_Bacteria,231,4,0.0.0.0,17.316017316017316
gi|211596813|ref|NZ_DS264267.1|:c2643-2413|39496|g__Eubacterium.s__Eubacterium_ventriosum|UniRef90_A5Z304|UniRef50_A5Z304,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_;g_;s_Bacteroidales bacterium CF,231,1,0.0.0.0,4.329004329004329
gi|211596814|ref|NZ_DS264268.1|:65138-65431|39496|g__Eubacterium.s__Eubacterium_ventriosum|UniRef90_A5Z498|UniRef50_A5Z498,root;k_Bacteria,294,12,0.0.0.0,40.816326530612244
gi|211596828|ref|NZ_DS264282.1|:51-329|39496|g__Eubacterium.s__Eubacterium_ventriosum|UniRef90_A5Z511|UniRef50_A5KRL1,root,279,1,0.0.0.0,3.584229390681003
gi|224514844|ref|NZ_DS483503.1|:c88817-88014|853|g__Faecalibacterium.s__Faecalibacterium_prausnitzii|UniRef90_A8S6F2|UniRef50_A8S7Q9,root,804,7,0.0.0.0,8.706467661691542
gi|224514844|ref|NZ_DS483503.1|:c88817-88014|853|g__Faecalibacterium.s__Faecalibacterium_prausnitzii|UniRef90_A8S6F2|UniRef50_A8S7Q9,root;k_Bacteria;p_;c_;o_;f_;g_;s_bacterium EBAD35,804,1,0.0.0.0,1.243781094527363
gi|224514828|ref|NZ_DS483490.1|:2408-2899|853|g__Faecalibacterium.s__Faecalibacterium_prausnitzii|UniRef90_A8S6F0|UniRef50_A8S9X3,root,492,1,0.0.0.0,2.032520325203252
gi|224514838|ref|NZ_DS483498.1|:c82451-81960|853|g__Faecalibacterium.s__Faecalibacterium_prausnitzii|UniRef90_A8S6F0|UniRef50_A8S9X3,root;k_Bacteria;p_;c_;o_;f_;g_;s_uncultured bacterium,492,1,0.0.0.0,2.032520325203252
gi|224514838|ref|NZ_DS483498.1|:81496-81804|853|g__Faecalibacterium.s__Faecalibacterium_prausnitzii|UniRef90_A8S9X2|UniRef50_A8S9X2,root,309,1,0.0.0.0,3.236245954692557
gi|224514838|ref|NZ_DS483498.1|:81496-81804|853|g__Faecalibacterium.s__Faecalibacterium_prausnitzii|UniRef90_A8S9X2|UniRef50_A8S9X2,root;k_Bacteria;p_Gemmatimonadetes;c_Gemmatimonadetes;o_Gemmatimonadales;f_Gemmatimonadaceae;g_Gemmatimonas;s_uncultured Gemmatimonas sp.,309,1,0.0.0.0,3.236245954692557
gi|224514838|ref|NZ_DS483498.1|:81496-81804|853|g__Faecalibacterium.s__Faecalibacterium_prausnitzii|UniRef90_A8S9X2|UniRef50_A8S9X2,root;k_Bacteria,309,1,0.0.0.0,3.236245954692557
gi|224514838|ref|NZ_DS483498.1|:81496-81804|853|g__Faecalibacterium.s__Faecalibacterium_prausnitzii|UniRef90_A8S9X2|UniRef50_A8S9X2,root;k_Bacteria;p_;c_;o_;f_;g_;s_uncultured bacterium,309,1,0.0.0.0,3.236245954692557
gi|225011364|ref|NZ_ABVV01000001.1|:c492873-492403|487796|g__Flavobacteriia_noname.s__Flavobacteria_bacterium_MS024_2A|UniRef90_UPI00019656B7|UniRef50_G7SQ06,root;k_Bacteria;p_Bacteroidetes,471,1,0.0.0.0,2.1231422505307855
gi|225011364|ref|NZ_ABVV01000001.1|:c492873-492403|487796|g__Flavobacteriia_noname.s__Flavobacteria_bacterium_MS024_2A|UniRef90_UPI00019656B7|UniRef50_G7SQ06,root;k_Bacteria,471,1,0.0.0.0,2.1231422505307855
gi|381187032|ref|NZ_AHKF01000015.1|:25262-25738|229204|g__Flavobacterium.s__Flavobacterium_frigoris|UniRef90_H7FPN1|UniRef50_F0TNJ1,root;k_Bacteria;p_Bacteroidetes;c_Flavobacteriia;o_Flavobacteriales;f_Flavobacteriaceae;g_Polaribacter;s_Polaribacter vadi,477,1,0.0.0.0,2.0964360587002098
gi|483996575|ref|NZ_AMYW01000016.1|:c89030-88122|1229487|g__Flavobacterium.s__Flavobacterium_sp_WG21|UniRef90_A5FIX6|UniRef50_B2RIE4,root;k_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales;f_Paenibacillaceae;g_Paenibacillus;s_Paenibacillus larvae,909,1,2.1.1.199,1.1001100110011002
gi|114326664|ref|NC_008343.1|:49507-51225|364410|g__Granulibacter.s__Granulibacter_bethesdensis|UniRef90_Q0BW57|UniRef50_Q18JB5,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,1719,4,6.3.4.3,2.326934264107039
gi|359393364|ref|NZ_JH393257.1|:c561478-557984|223527|g__Halomonas.s__Halomonas_boliviensis|UniRef90_unknown|UniRef50_unknown,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Oceanospirillales;f_Halomonadaceae;g_Halomonas;s_Halomonas sp. KO116,3495,1,0.0.0.0,0.28612303290414876
gi|255961476|ref|NC_010337.2|:2345488-2345982|35701|g__Heliobacterium.s__Heliobacterium_modesticaldum|UniRef90_B0TIG6|UniRef50_A0A023KWQ1,root;k_Bacteria;p_;c_;o_;f_;g_;s_uncultured bacterium,495,1,0.0.0.0,2.0202020202020203
gi|255961476|ref|NC_010337.2|:2345488-2345982|35701|g__Heliobacterium.s__Heliobacterium_modesticaldum|UniRef90_B0TIG6|UniRef50_A0A023KWQ1,root,495,2,0.0.0.0,4.040404040404041
gi|255961476|ref|NC_010337.2|:c2345373-2345032|35701|g__Heliobacterium.s__Heliobacterium_modesticaldum|UniRef90_B0TIG5|UniRef50_B0TIG5,root;k_Bacteria;p_;c_;o_;f_;g_;s_uncultured bacterium,342,1,0.0.0.0,2.923976608187134
gi|409405131|ref|NZ_AJVC01000003.1|:c1125156-1124566|1175306|g__Herbaspirillum.s__Herbaspirillum_sp_GW103|UniRef90_U3LPJ5|UniRef50_A6N8W7,root;k_Bacteria,591,2,0.0.0.0,3.3840947546531304
