GeneID,Taxonomy,Length,Reads,EC#,RPK
gi|505484991|ref|NZ_BANP01000021.1|:43192-44874|1268622|g__Acidovorax.s__Acidovorax_sp_MR_S7|UniRef90_B9MBD2|UniRef50_Q7W0K0,root;k_Bacteria;p_Proteobacteria;c_Betaproteobacteria;o_Burkholderiales;f_Comamonadaceae;g_Hydrogenophaga,1683,1,6.1.1.19,0.5941770647653001
gi|410101291|ref|NZ_JH976477.1|:32079-32771|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_R5DMA4|UniRef50_E1WT29,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Prevotellaceae;g_Prevotella;s_Prevotella ruminicola,693,2,0.0.0.0,2.886002886002886
gi|410101291|ref|NZ_JH976477.1|:32079-32771|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_R5DMA4|UniRef50_E1WT29,root;k_;p_;c_;o_;f_;g_;s_uncultured organism,693,1,0.0.0.0,1.443001443001443
gi|410101291|ref|NZ_JH976477.1|:32079-32771|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_R5DMA4|UniRef50_E1WT29,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis,693,1,0.0.0.0,1.443001443001443
gi|410101285|ref|NZ_JH976471.1|:c56886-56617|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_Q5L8B3|UniRef50_B8J864,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides fragilis,270,6,0.0.0.0,22.22222222222222
gi|522837957|ref|NZ_KE159523.1|:99018-99395|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_A6LE82|UniRef50_Q2JFI6,root;k_Bacteria;p_Bacteroidetes,378,1,0.0.0.0,2.6455026455026456
gi|410101285|ref|NZ_JH976471.1|:c52482-51931|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_A6LEH6|UniRef50_A6KYI0,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis,552,2,0.0.0.0,3.623188405797101
gi|410101285|ref|NZ_JH976471.1|:c52482-51931|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_A6LEH6|UniRef50_A6KYI0,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Paludibacteraceae;g_Paludibacter;s_Paludibacter propionicigenes,552,1,0.0.0.0,1.8115942028985506
gi|410101286|ref|NZ_JH976472.1|:1148707-1148877|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZIQ1|UniRef50_R7DS79,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Ruminococcaceae;g_Ruminiclostridium;s_[Eubacterium] siraeum,171,1,0.0.0.0,5.847953216374268
gi|410101285|ref|NZ_JH976471.1|:639681-640241|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K6A691|UniRef50_K6A691,root;k_Bacteria;p_Spirochaetes;c_Spirochaetia;o_Spirochaetales;f_Spirochaetaceae;g_Sediminispirochaeta;s_Sediminispirochaeta smaragdinae,561,2,0.0.0.0,3.5650623885918
gi|522837947|ref|NZ_KE159513.1|:2186013-2187014|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_Q59199|UniRef50_P22513,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides fragilis,1002,9,1.2.1.12,8.982035928143713
gi|522837947|ref|NZ_KE159513.1|:2186013-2187014|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_Q59199|UniRef50_P22513,root;k_Bacteria,1002,1,1.2.1.12,0.998003992015968
gi|522837947|ref|NZ_KE159513.1|:2186013-2187014|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_Q59199|UniRef50_P22513,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis,1002,1,1.2.1.12,0.998003992015968
gi|522837947|ref|NZ_KE159513.1|:2186013-2187014|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_Q59199|UniRef50_P22513,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides thetaiotaomicron,1002,1,1.2.1.12,0.998003992015968
gi|410101285|ref|NZ_JH976471.1|:c52894-52499|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_A6LEH7|UniRef50_C5CGI8,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis,396,2,0.0.0.0,5.05050505050505
gi|410101291|ref|NZ_JH976477.1|:234450-234620|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZUT6|UniRef50_P14073,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides helcogenes,171,1,0.0.0.0,5.847953216374268
gi|522837953|ref|NZ_KE159519.1|:c383716-383336|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_R5DAL2|UniRef50_R6X820,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides fragilis,381,1,0.0.0.0,2.6246719160104988
gi|522837953|ref|NZ_KE159519.1|:1057091-1057828|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_R6X5K9|UniRef50_E4TQQ9,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides salanitronis,738,2,0.0.0.0,2.710027100271003
gi|522837960|ref|NZ_KE159526.1|:58700-59692|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_A6LEG5|UniRef50_A6LEG5,root;k_Bacteria;p_Bacteroidetes;c_Flavobacteriia;o_Flavobacteriales;f_Flavobacteriaceae;g_Winogradskyella;s_Winogradskyella sp. RHA_55,993,1,2.7.7.6,1.0070493454179255
gi|522837960|ref|NZ_KE159526.1|:58700-59692|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_A6LEG5|UniRef50_A6LEG5,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis,993,1,2.7.7.6,1.0070493454179255
gi|522837953|ref|NZ_KE159519.1|:c1536027-1535641|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_R7JHA5|UniRef50_A6LHM6,root;k_;p_;c_;o_;f_;g_;s_uncultured organism,387,2,0.0.0.0,5.167958656330749
gi|522837960|ref|NZ_KE159526.1|:48459-48869|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_A6LEI6|UniRef50_A6GZ94,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis,411,2,0.0.0.0,4.866180048661801
gi|522837953|ref|NZ_KE159519.1|:c427927-427184|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_N2AZW8|UniRef50_R6XB61,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis,744,1,0.0.0.0,1.3440860215053763
gi|522837947|ref|NZ_KE159513.1|:c1833302-1832622|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_R5D9R1|UniRef50_R4PL29,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides cellulosilyticus,681,1,0.0.0.0,1.4684287812041115
gi|522837954|ref|NZ_KE159520.1|:c1179184-1178453|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_R5DPL5|UniRef50_Q9AE24,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides thetaiotaomicron,732,17,0.0.0.0,23.224043715846996
gi|522837954|ref|NZ_KE159520.1|:716987-717712|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZTE3|UniRef50_F3ZR74,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides vulgatus,726,1,0.0.0.0,1.3774104683195594
gi|410101285|ref|NZ_JH976471.1|:c56146-55409|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_A6LEI5|UniRef50_Q11QB8,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis,738,1,0.0.0.0,1.3550135501355014
gi|522837947|ref|NZ_KE159513.1|:c2189687-2188986|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_R6X7I2|UniRef50_R6MLU3,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis,702,6,0.0.0.0,8.547008547008547
gi|410101288|ref|NZ_JH976474.1|:36777-37391|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K6A917|UniRef50_R5JBK0,root;k_Bacteria;p_Actinobacteria;c_Coriobacteriia;o_Eggerthellales;f_Eggerthellaceae;g_Eggerthella;s_Eggerthella lenta,615,2,0.0.0.0,3.252032520325203
gi|522837960|ref|NZ_KE159526.1|:58082-58687|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_A6LEG6|UniRef50_A9B436,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis,606,2,0.0.0.0,3.3003300330033003
gi|410101285|ref|NZ_JH976471.1|:c1266156-1265578|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K6A3T3|UniRef50_Q9AGG3,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis,579,11,0.0.0.0,18.99827288428325
gi|522837953|ref|NZ_KE159519.1|:c51633-51055|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_A6LI97|UniRef50_A6LI97,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis,579,1,0.0.0.0,1.7271157167530227
gi|410101288|ref|NZ_JH976474.1|:c46202-45537|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZL03|UniRef50_P09213,root;k_Bacteria;p_Chlorobi;c_Chlorobia;o_Chlorobiales;f_Chlorobiaceae;g_Chlorobaculum;s_Chlorobaculum parvum,666,1,1.15.1.1,1.5015015015015014
gi|522837957|ref|NZ_KE159523.1|:174789-175685|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_A6L8J2|UniRef50_A0M554,root;k_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales;f_Sporolactobacillaceae;g_;s_[Bacillus] selenitireducens,897,1,3.5.4.9,1.1148272017837235
gi|522837958|ref|NZ_KE159524.1|:c145421-144471|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_R6IJX5|UniRef50_Q2S2E5,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis,951,1,6.3.2.6,1.0515247108307046
gi|410101286|ref|NZ_JH976472.1|:889855-890796|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_Q5L8Z8|UniRef50_Q5L8Z8,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides cellulosilyticus,942,1,1.1.1.37,1.0615711252653928
gi|410101286|ref|NZ_JH976472.1|:889855-890796|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_Q5L8Z8|UniRef50_Q5L8Z8,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis,942,2,1.1.1.37,2.1231422505307855
gi|410101286|ref|NZ_JH976472.1|:889855-890796|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_Q5L8Z8|UniRef50_Q5L8Z8,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides thetaiotaomicron,942,1,1.1.1.37,1.0615711252653928
gi|522837953|ref|NZ_KE159519.1|:c442925-441972|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_A6L915|UniRef50_Q2RZ75,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides thetaiotaomicron,954,1,1.8.1.9,1.0482180293501049
gi|410101285|ref|NZ_JH976471.1|:c1395114-1394197|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_R6WZT4|UniRef50_R7JBP6,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides fragilis,918,1,0.0.0.0,1.0893246187363834
gi|410101286|ref|NZ_JH976472.1|:122632-123555|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_A6L9B8|UniRef50_R7JJL0,root;k_Bacteria;p_Tenericutes;c_;o_;f_;g_Candidatus Izimaplasma;s_Candidatus Izimaplasma sp. HR1,924,1,0.0.0.0,1.0822510822510822
gi|522837953|ref|NZ_KE159519.1|:c1655540-1654629|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_D6D365|UniRef50_A6L294,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides,912,1,0.0.0.0,1.0964912280701753
gi|522837947|ref|NZ_KE159513.1|:2343130-2344041|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_R7NRD7|UniRef50_D5EWR9,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides,912,1,0.0.0.0,1.0964912280701753
gi|522837958|ref|NZ_KE159524.1|:40075-40857|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZMF5|UniRef50_R6L944,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides thetaiotaomicron,783,1,0.0.0.0,1.277139208173691
gi|522837953|ref|NZ_KE159519.1|:818214-818978|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_R5D8S9|UniRef50_I3YXM8,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis,765,1,0.0.0.0,1.3071895424836601
gi|410101285|ref|NZ_JH976471.1|:c454275-453511|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_A6LF14|UniRef50_O83296,root;k_Bacteria;p_;c_;o_;f_;g_;s_uncultured bacterium 1i11,765,1,0.0.0.0,1.3071895424836601
gi|522837954|ref|NZ_KE159520.1|:719717-720472|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_R6Y7R4|UniRef50_B4UHS9,root,756,1,0.0.0.0,1.3227513227513228
gi|522837954|ref|NZ_KE159520.1|:719717-720472|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_R6Y7R4|UniRef50_B4UHS9,root;k_Bacteria;p_Bacteroidetes;c_Flavobacteriia;o_Flavobacteriales;f_Flavobacteriaceae;g_Elizabethkingia;s_Elizabethkingia miricola,756,1,0.0.0.0,1.3227513227513228
gi|522837954|ref|NZ_KE159520.1|:719717-720472|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_R6Y7R4|UniRef50_B4UHS9,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides salanitronis,756,3,0.0.0.0,3.9682539682539684
gi|522837954|ref|NZ_KE159520.1|:719717-720472|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_R6Y7R4|UniRef50_B4UHS9,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides vulgatus,756,1,0.0.0.0,1.3227513227513228
gi|522837954|ref|NZ_KE159520.1|:719717-720472|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_R6Y7R4|UniRef50_B4UHS9,root;k_Bacteria;p_Bacteroidetes,756,1,0.0.0.0,1.3227513227513228
gi|522837954|ref|NZ_KE159520.1|:719717-720472|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_R6Y7R4|UniRef50_B4UHS9,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis,756,1,0.0.0.0,1.3227513227513228
gi|410101287|ref|NZ_JH976473.1|:c1085715-1084960|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_A6LFF0|UniRef50_A6KXL2,root;k_Bacteria,756,1,5.3.1.1,1.3227513227513228
gi|410101288|ref|NZ_JH976474.1|:c867840-867067|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5Z3T8|UniRef50_R5BRZ2,root;k_Bacteria;p_Bacteroidetes;c_Flavobacteriia;o_Flavobacteriales;f_Flavobacteriaceae;g_Flavobacterium;s_Flavobacterium gilvum,774,1,0.0.0.0,1.2919896640826873
gi|522837955|ref|NZ_KE159521.1|:15208-16056|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5YTH3|UniRef50_W5USG3,root;k_Bacteria;p_Proteobacteria;c_Deltaproteobacteria;o_Desulfuromonadales;f_Geobacteraceae;g_Geobacter;s_Geobacter uraniireducens,849,1,0.0.0.0,1.1778563015312131
gi|410101285|ref|NZ_JH976471.1|:c179363-178521|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K6A9C4|UniRef50_Q650K4,root;k_Bacteria;p_;c_;o_;f_;g_;s_uncultured bacterium,843,1,5.3.1.17,1.1862396204033214
gi|410101291|ref|NZ_JH976477.1|:c2934-2074|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_R5I7R5|UniRef50_R5SPN7,root;k_Bacteria;p_Bacteroidetes;c_Flavobacteriia;o_Flavobacteriales;f_Flavobacteriaceae;g_;s_Flavobacteriaceae bacterium MAR_2010_188,861,1,0.0.0.0,1.1614401858304297
gi|410101291|ref|NZ_JH976477.1|:c2934-2074|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_R5I7R5|UniRef50_R5SPN7,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis,861,4,0.0.0.0,4.645760743321719
gi|410101291|ref|NZ_JH976477.1|:c2934-2074|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_R5I7R5|UniRef50_R5SPN7,root;k_Bacteria;p_Bacteroidetes;c_Flavobacteriia;o_Flavobacteriales;f_Flavobacteriaceae;g_Lutibacter;s_Lutibacter sp. LPB0138,861,1,0.0.0.0,1.1614401858304297
gi|410101285|ref|NZ_JH976471.1|:c57731-56907|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_A6LEI8|UniRef50_B1ZNE5,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis,825,2,0.0.0.0,2.4242424242424243
gi|522837956|ref|NZ_KE159522.1|:c128435-127614|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5YG17|UniRef50_K5YG17,root;k_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Corynebacteriales;f_Corynebacteriaceae;g_Corynebacterium;s_Corynebacterium humireducens,822,1,0.0.0.0,1.2165450121654502
gi|522837953|ref|NZ_KE159519.1|:c1293555-1292743|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_A6LHV2|UniRef50_Q7MB61,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Yersiniaceae;g_Serratia;s_Serratia marcescens,813,1,3.5.99.6,1.2300123001230012
gi|522837953|ref|NZ_KE159519.1|:c1293555-1292743|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_A6LHV2|UniRef50_Q7MB61,root;k_Bacteria;p_Spirochaetes;c_Spirochaetia;o_Spirochaetales;f_Borreliaceae;g_Borrelia;s_Borrelia coriaceae,813,1,3.5.99.6,1.2300123001230012
gi|522837953|ref|NZ_KE159519.1|:776419-776715|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5YMS5|UniRef50_R5DKF4,root;k_Bacteria;p_Firmicutes;c_Tissierellia;o_Tissierellales;f_Gottschalkiaceae;g_Gottschalkia;s_Gottschalkia acidurici,297,1,0.0.0.0,3.367003367003367
gi|522837953|ref|NZ_KE159519.1|:1541480-1541794|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZQR3|UniRef50_A5FK98,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Pseudomonadaceae;g_Pseudomonas;s_Pseudomonas syringae,315,1,0.0.0.0,3.1746031746031744
gi|522837955|ref|NZ_KE159521.1|:c196379-196113|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_A6L8T0|UniRef50_C1A930,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis,267,1,0.0.0.0,3.745318352059925
gi|522837960|ref|NZ_KE159526.1|:57177-57557|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_A6LEG8|UniRef50_B0JY40,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis,381,1,0.0.0.0,2.6246719160104988
gi|522837953|ref|NZ_KE159519.1|:1319879-1320133|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZTW1|UniRef50_Q8A276,root;k_Bacteria;p_Bacteroidetes;c_Sphingobacteriia;o_Sphingobacteriales;f_Sphingobacteriaceae;g_Pedobacter;s_Pedobacter sp. PACM 27299,255,2,0.0.0.0,7.8431372549019605
gi|522837947|ref|NZ_KE159513.1|:833708-833962|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_N2ALJ1|UniRef50_N2ALJ1,root;k_Bacteria;p_Bacteroidetes;c_Sphingobacteriia;o_Sphingobacteriales;f_Sphingobacteriaceae;g_Pedobacter;s_Pedobacter cryoconitis,255,1,0.0.0.0,3.9215686274509802
gi|522837953|ref|NZ_KE159519.1|:c1092553-1092038|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_A6LI78|UniRef50_D9RT31,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis,516,5,0.0.0.0,9.689922480620154
gi|410101285|ref|NZ_JH976471.1|:c51559-51041|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_A6LEH4|UniRef50_B8H4F1,root;k_Bacteria;p_Firmicutes;c_Negativicutes;o_Selenomonadales;f_Sporomusaceae;g_Pelosinus;s_Pelosinus sp. UFO1,519,1,0.0.0.0,1.9267822736030829
gi|410101286|ref|NZ_JH976472.1|:c943304-942735|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5YS50|UniRef50_Q5LA87,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides fragilis,570,1,0.0.0.0,1.7543859649122808
gi|522837954|ref|NZ_KE159520.1|:1419637-1420203|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K6AWC6|UniRef50_P26830,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides fragilis,567,1,1.11.1.15,1.7636684303350971
gi|522837947|ref|NZ_KE159513.1|:513021-513560|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_unknown|UniRef50_F4KLU9,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis,540,1,0.0.0.0,1.8518518518518516
gi|410101286|ref|NZ_JH976472.1|:c1162853-1162311|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_R6XC92|UniRef50_W0F156,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis,543,4,0.0.0.0,7.366482504604051
gi|522837947|ref|NZ_KE159513.1|:1431636-1432178|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5Z3V0|UniRef50_R6M9B7,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Porphyromonadaceae;g_Petrimonas;s_Petrimonas mucosa,543,1,0.0.0.0,1.8416206261510129
gi|410101290|ref|NZ_JH976476.1|:c204238-203696|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5ZBG1|UniRef50_R6VM60,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides thetaiotaomicron,543,1,0.0.0.0,1.8416206261510129
gi|522837953|ref|NZ_KE159519.1|:c897289-896741|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_K5YN17|UniRef50_F5IZG6,root;k_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Corynebacteriales;f_Mycobacteriaceae;g_Mycobacteroides;s_Mycobacteroides abscessus,549,1,0.0.0.0,1.8214936247723132
gi|522837947|ref|NZ_KE159513.1|:c2116911-2116363|328812|g__Parabacteroides.s__Parabacteroides_goldsteinii|UniRef90_A6LCP4|UniRef50_A6L3Y9,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis,549,1,0.0.0.0,1.8214936247723132
